dep;semaine_glissante;pop;P;T
50;2020-10-12-2020-10-18;490669;498;7660
50;2020-10-13-2020-10-19;490669;574;8180
50;2020-10-14-2020-10-20;490669;640;8494
50;2020-10-15-2020-10-21;490669;693;8936
50;2020-10-16-2020-10-22;490669;760;9268
50;2020-10-17-2020-10-23;490669;874;9403
50;2020-10-18-2020-10-24;490669;940;9465
50;2020-10-19-2020-10-25;490669;926;9477
50;2020-10-20-2020-10-26;490669;940;9686
50;2020-10-21-2020-10-27;490669;1015;9846
50;2020-10-22-2020-10-28;490669;1027;9912
50;2020-10-23-2020-10-29;490669;1021;10103
50;2020-10-24-2020-10-30;490669;998;10206
50;2020-10-25-2020-10-31;490669;971;10288
50;2020-10-26-2020-11-01;490669;993;10292
50;2020-10-27-2020-11-02;490669;1065;10939
50;2020-10-28-2020-11-03;490669;1082;11297
50;2020-10-29-2020-11-04;490669;1114;11452
50;2020-10-30-2020-11-05;490669;1093;11354
50;2020-10-31-2020-11-06;490669;1072;11542
50;2020-11-01-2020-11-07;490669;1060;11518
50;2020-11-02-2020-11-08;490669;1039;11487
50;2020-11-03-2020-11-09;490669;962;11188
50;2020-11-04-2020-11-10;490669;881;11069
50;2020-11-05-2020-11-11;490669;717;9581
50;2020-11-06-2020-11-12;490669;708;9525
50;2020-11-07-2020-11-13;490669;645;9028
50;2020-11-08-2020-11-14;490669;619;8854
50;2020-11-09-2020-11-15;490669;620;8825
50;2020-11-10-2020-11-16;490669;606;8276
50;2020-11-11-2020-11-17;490669;558;7873
50;2020-11-12-2020-11-18;490669;613;9010
50;2020-11-13-2020-11-19;490669;549;8597
50;2020-11-14-2020-11-20;490669;519;8266
50;2020-11-15-2020-11-21;490669;506;8236
50;2020-11-16-2020-11-22;490669;506;8250
50;2020-11-17-2020-11-23;490669;414;8038
50;2020-11-18-2020-11-24;490669;367;7821
50;2020-11-19-2020-11-25;490669;350;7497
50;2020-11-20-2020-11-26;490669;334;7504
50;2020-11-21-2020-11-27;490669;293;7351
50;2020-11-22-2020-11-28;490669;275;7361
50;2020-11-23-2020-11-29;490669;269;7355
50;2020-11-24-2020-11-30;490669;242;7110
50;2020-11-25-2020-12-01;490669;224;6762
50;2020-11-26-2020-12-02;490669;224;6385
50;2020-11-27-2020-12-03;490669;189;6014
50;2020-11-28-2020-12-04;490669;169;5681
50;2020-11-29-2020-12-05;490669;167;5590
50;2020-11-30-2020-12-06;490669;183;5590
50;2020-12-01-2020-12-07;490669;186;5358
50;2020-12-02-2020-12-08;490669;201;5294
50;2020-12-03-2020-12-09;490669;193;5460
50;2020-12-04-2020-12-10;490669;200;5617
50;2020-12-05-2020-12-11;490669;219;5895
50;2020-12-06-2020-12-12;490669;224;5998
50;2020-12-07-2020-12-13;490669;209;5971
50;2020-12-08-2020-12-14;490669;217;6063
50;2020-12-09-2020-12-15;490669;213;6225
50;2020-12-10-2020-12-16;490669;212;6322
50;2020-12-11-2020-12-17;490669;215;6524
50;2020-12-12-2020-12-18;490669;233;7049
50;2020-12-13-2020-12-19;490669;246;7444
50;2020-12-14-2020-12-20;490669;246;7485
50;2020-12-15-2020-12-21;490669;290;8374
50;2020-12-16-2020-12-22;490669;303;9801
50;2020-12-17-2020-12-23;490669;348;11731
50;2020-12-18-2020-12-24;490669;369;12794
50;2020-12-19-2020-12-25;490669;314;11290
50;2020-12-20-2020-12-26;490669;319;11228
50;2020-12-21-2020-12-27;490669;328;11281
50;2020-12-22-2020-12-28;490669;336;10639
50;2020-12-23-2020-12-29;490669;399;9746
50;2020-12-24-2020-12-30;490669;418;9146
50;2020-12-25-2020-12-31;490669;433;8970
50;2020-12-26-2021-01-01;490669;446;9053
50;2020-12-27-2021-01-02;490669;500;9652
50;2020-12-28-2021-01-03;490669;496;9614
50;2020-12-29-2021-01-04;490669;558;10076
50;2020-12-30-2021-01-05;490669;578;10467
50;2020-12-31-2021-01-06;490669;616;10186
50;2021-01-01-2021-01-07;490669;663;10507
50;2021-01-02-2021-01-08;490669;791;12786
50;2021-01-03-2021-01-09;490669;784;12578
50;2021-01-04-2021-01-10;490669;792;12555
50;2021-01-05-2021-01-11;490669;800;12797
50;2021-01-06-2021-01-12;490669;838;13197
50;2021-01-07-2021-01-13;490669;870;13194
50;2021-01-08-2021-01-14;490669;912;13199
50;2021-01-09-2021-01-15;490669;954;13367
50;2021-01-10-2021-01-16;490669;955;13537
50;2021-01-11-2021-01-17;490669;966;13598
50;2021-01-12-2021-01-18;490669;1083;13886
50;2021-01-13-2021-01-19;490669;1159;13850
50;2021-01-14-2021-01-20;490669;1181;14571
50;2021-01-15-2021-01-21;490669;1184;14778
50;2021-01-16-2021-01-22;490669;1190;15131
50;2021-01-17-2021-01-23;490669;1237;15154
50;2021-01-18-2021-01-24;490669;1218;15096
50;2021-01-19-2021-01-25;490669;1150;15086
50;2021-01-20-2021-01-26;490669;1073;14956
50;2021-01-21-2021-01-27;490669;1039;14539
50;2021-01-22-2021-01-28;490669;1031;14770
50;2021-01-23-2021-01-29;490669;988;15161
50;2021-01-24-2021-01-30;490669;966;15635
50;2021-01-25-2021-01-31;490669;967;15636
50;2021-01-26-2021-02-01;490669;919;15322
50;2021-01-27-2021-02-02;490669;920;15295
50;2021-01-28-2021-02-03;490669;901;15219
50;2021-01-29-2021-02-04;490669;895;15096
50;2021-01-30-2021-02-05;490669;869;14709
50;2021-01-31-2021-02-06;490669;833;14373
50;2021-02-01-2021-02-07;490669;831;14332
50;2021-02-02-2021-02-08;490669;800;14176
50;2021-02-03-2021-02-09;490669;740;13921
50;2021-02-04-2021-02-10;490669;705;13610
50;2021-02-05-2021-02-11;490669;679;13452
50;2021-02-06-2021-02-12;490669;653;13392
50;2021-02-07-2021-02-13;490669;651;13392
50;2021-02-08-2021-02-14;490669;655;13408
50;2021-02-09-2021-02-15;490669;635;13003
50;2021-02-10-2021-02-16;490669;615;12675
50;2021-02-11-2021-02-17;490669;605;12919
50;2021-02-12-2021-02-18;490669;582;12970
50;2021-02-13-2021-02-19;490669;566;12827
50;2021-02-14-2021-02-20;490669;556;12923
50;2021-02-15-2021-02-21;490669;554;12943
50;2021-02-16-2021-02-22;490669;548;12668
50;2021-02-17-2021-02-23;490669;544;12304
50;2021-02-18-2021-02-24;490669;537;11864
50;2021-02-19-2021-02-25;490669;520;11232
50;2021-02-20-2021-02-26;490669;519;10889
50;2021-02-21-2021-02-27;490669;489;10480
50;2021-02-22-2021-02-28;490669;494;10442
50;2021-02-23-2021-03-01;490669;488;10214
50;2021-02-24-2021-03-02;490669;492;9778
50;2021-02-25-2021-03-03;490669;489;9903
50;2021-02-26-2021-03-04;490669;487;9851
50;2021-02-27-2021-03-05;490669;505;9890
50;2021-02-28-2021-03-06;490669;528;9962
50;2021-03-01-2021-03-07;490669;523;9976
50;2021-03-02-2021-03-08;490669;513;10154
50;2021-03-03-2021-03-09;490669;504;10223
50;2021-03-04-2021-03-10;490669;503;9917
50;2021-03-05-2021-03-11;490669;519;10412
50;2021-03-06-2021-03-12;490669;528;10843
50;2021-03-07-2021-03-13;490669;540;11015
50;2021-03-08-2021-03-14;490669;547;11014
50;2021-03-09-2021-03-15;490669;606;11437
50;2021-03-10-2021-03-16;490669;633;11910
50;2021-03-11-2021-03-17;490669;657;12090
50;2021-03-12-2021-03-18;490669;672;12080
50;2021-03-13-2021-03-19;490669;699;12090
50;2021-03-14-2021-03-20;490669;694;12215
50;2021-03-15-2021-03-21;490669;699;12239
50;2021-03-16-2021-03-22;490669;731;12436
50;2021-03-17-2021-03-23;490669;746;13080
50;2021-03-18-2021-03-24;490669;832;13428
50;2021-03-19-2021-03-25;490669;875;13799
50;2021-03-20-2021-03-26;490669;952;14692
50;2021-03-21-2021-03-27;490669;1042;15146
50;2021-03-22-2021-03-28;490669;1033;15182
50;2021-03-23-2021-03-29;490669;1078;16035
50;2021-03-24-2021-03-30;490669;1169;16954
50;2021-03-25-2021-03-31;490669;1213;17859
50;2021-03-26-2021-04-01;490669;1217;18634
50;2021-03-27-2021-04-02;490669;1227;18842
50;2021-03-28-2021-04-03;490669;1215;19165
50;2021-03-29-2021-04-04;490669;1226;19192
50;2021-03-30-2021-04-05;490669;1016;16013
50;2021-03-31-2021-04-06;490669;1130;15971
50;2021-04-01-2021-04-07;490669;1133;15653
50;2021-04-02-2021-04-08;490669;1174;15161
50;2021-04-03-2021-04-09;490669;1176;14732
50;2021-04-04-2021-04-10;490669;1179;14418
50;2021-04-05-2021-04-11;490669;1182;14390
50;2021-04-06-2021-04-12;490669;1446;16739
50;2021-04-07-2021-04-13;490669;1309;15448
50;2021-04-08-2021-04-14;490669;1244;15057
50;2021-04-09-2021-04-15;490669;1237;14730
50;2021-04-10-2021-04-16;490669;1225;14122
50;2021-04-11-2021-04-17;490669;1207;13825
50;2021-04-12-2021-04-18;490669;1206;13820
50;2021-04-13-2021-04-19;490669;1173;13208
50;2021-04-14-2021-04-20;490669;1192;13124
50;2021-04-15-2021-04-21;490669;1204;13080
50;2021-04-16-2021-04-22;490669;1252;13070
50;2021-04-17-2021-04-23;490669;1243;13284
50;2021-04-18-2021-04-24;490669;1244;13305
50;2021-04-19-2021-04-25;490669;1229;13274
50;2021-04-20-2021-04-26;490669;1180;13430
50;2021-04-21-2021-04-27;490669;1147;14043
50;2021-04-22-2021-04-28;490669;1089;13997
50;2021-04-23-2021-04-29;490669;995;14480
50;2021-04-24-2021-04-30;490669;966;14480
50;2021-04-25-2021-05-01;490669;875;13580
50;2021-04-26-2021-05-02;490669;874;13585
50;2021-04-27-2021-05-03;490669;890;13619
50;2021-04-28-2021-05-04;490669;862;13254
50;2021-04-29-2021-05-05;490669;884;13701
50;2021-04-30-2021-05-06;490669;874;13554
50;2021-05-01-2021-05-07;490669;848;14930
50;2021-05-02-2021-05-08;490669;846;15032
50;2021-05-03-2021-05-09;490669;851;15032
50;2021-05-04-2021-05-10;490669;828;15481
50;2021-05-05-2021-05-11;490669;853;15677
50;2021-05-06-2021-05-12;490669;857;16303
51;2020-05-13-2020-05-19;563823;57;2102
51;2020-05-14-2020-05-20;563823;50;2178
51;2020-05-15-2020-05-21;563823;39;1802
51;2020-05-16-2020-05-22;563823;39;1813
51;2020-05-17-2020-05-23;563823;39;1830
51;2020-05-18-2020-05-24;563823;39;1841
51;2020-05-19-2020-05-25;563823;34;1820
51;2020-05-20-2020-05-26;563823;38;1820
51;2020-05-21-2020-05-27;563823;36;1657
51;2020-05-22-2020-05-28;563823;38;1861
51;2020-05-23-2020-05-29;563823;40;1781
51;2020-05-24-2020-05-30;563823;39;1812
51;2020-05-25-2020-05-31;563823;39;1807
51;2020-05-26-2020-06-01;563823;34;1455
51;2020-05-27-2020-06-02;563823;72;1332
51;2020-05-28-2020-06-03;563823;104;1389
51;2020-05-29-2020-06-04;563823;119;1513
51;2020-05-30-2020-06-05;563823;109;1719
51;2020-05-31-2020-06-06;563823;109;1806
51;2020-06-01-2020-06-07;563823;110;1832
51;2020-06-02-2020-06-08;563823;115;2319
51;2020-06-03-2020-06-09;563823;69;2488
51;2020-06-04-2020-06-10;563823;35;2461
51;2020-06-05-2020-06-11;563823;29;2543
51;2020-06-06-2020-06-12;563823;36;2436
51;2020-06-07-2020-06-13;563823;35;2477
51;2020-06-08-2020-06-14;563823;34;2566
51;2020-06-09-2020-06-15;563823;36;2645
51;2020-06-10-2020-06-16;563823;32;2636
51;2020-06-11-2020-06-17;563823;31;2712
51;2020-06-12-2020-06-18;563823;21;2712
51;2020-06-13-2020-06-19;563823;13;2871
51;2020-06-14-2020-06-20;563823;13;2865
51;2020-06-15-2020-06-21;563823;14;2851
51;2020-06-16-2020-06-22;563823;9;2735
51;2020-06-17-2020-06-23;563823;8;2690
51;2020-06-18-2020-06-24;563823;6;2646
51;2020-06-19-2020-06-25;563823;5;2559
51;2020-06-20-2020-06-26;563823;4;2401
51;2020-06-21-2020-06-27;563823;5;2419
51;2020-06-22-2020-06-28;563823;5;2471
51;2020-06-23-2020-06-29;563823;3;2445
51;2020-06-24-2020-06-30;563823;3;2428
51;2020-06-25-2020-07-01;563823;3;2513
51;2020-06-26-2020-07-02;563823;4;2422
51;2020-06-27-2020-07-03;563823;5;2474
51;2020-06-28-2020-07-04;563823;7;2814
51;2020-06-29-2020-07-05;563823;6;2694
51;2020-06-30-2020-07-06;563823;8;2711
51;2020-07-01-2020-07-07;563823;10;2779
51;2020-07-02-2020-07-08;563823;11;2722
51;2020-07-03-2020-07-09;563823;12;2870
51;2020-07-04-2020-07-10;563823;14;3035
51;2020-07-05-2020-07-11;563823;11;2623
51;2020-07-06-2020-07-12;563823;11;2603
51;2020-07-07-2020-07-13;563823;11;2755
51;2020-07-08-2020-07-14;563823;10;2365
51;2020-07-09-2020-07-15;563823;11;2473
51;2020-07-10-2020-07-16;563823;12;2663
51;2020-07-11-2020-07-17;563823;11;2555
51;2020-07-12-2020-07-18;563823;12;2741
51;2020-07-13-2020-07-19;563823;12;2763
51;2020-07-14-2020-07-20;563823;16;2746
51;2020-07-15-2020-07-21;563823;21;3307
51;2020-07-16-2020-07-22;563823;29;3406
51;2020-07-17-2020-07-23;563823;29;3346
51;2020-07-18-2020-07-24;563823;31;3543
51;2020-07-19-2020-07-25;563823;38;3626
51;2020-07-20-2020-07-26;563823;40;3895
51;2020-07-21-2020-07-27;563823;39;3952
51;2020-07-22-2020-07-28;563823;38;4023
51;2020-07-23-2020-07-29;563823;31;4154
51;2020-07-24-2020-07-30;563823;34;4230
51;2020-07-25-2020-07-31;563823;42;4345
51;2020-07-26-2020-08-01;563823;39;4221
51;2020-07-27-2020-08-02;563823;38;3963
51;2020-07-28-2020-08-03;563823;42;4096
51;2020-07-29-2020-08-04;563823;46;4154
51;2020-07-30-2020-08-05;563823;53;4056
51;2020-07-31-2020-08-06;563823;57;4108
51;2020-08-01-2020-08-07;563823;49;4077
51;2020-08-02-2020-08-08;563823;45;4102
51;2020-08-03-2020-08-09;563823;45;4123
51;2020-08-04-2020-08-10;563823;50;3980
51;2020-08-05-2020-08-11;563823;51;3834
51;2020-08-06-2020-08-12;563823;54;3959
51;2020-08-07-2020-08-13;563823;61;4034
51;2020-08-08-2020-08-14;563823;74;4362
51;2020-08-09-2020-08-15;563823;75;4177
51;2020-08-10-2020-08-16;563823;76;4187
51;2020-08-11-2020-08-17;563823;81;4825
51;2020-08-12-2020-08-18;563823;88;5647
51;2020-08-13-2020-08-19;563823;89;6715
51;2020-08-14-2020-08-20;563823;92;7739
51;2020-08-15-2020-08-21;563823;96;8505
51;2020-08-16-2020-08-22;563823;105;8958
51;2020-08-17-2020-08-23;563823;105;9006
51;2020-08-18-2020-08-24;563823;108;9300
51;2020-08-19-2020-08-25;563823;121;9244
51;2020-08-20-2020-08-26;563823;133;8764
51;2020-08-21-2020-08-27;563823;137;8034
51;2020-08-22-2020-08-28;563823;153;7558
51;2020-08-23-2020-08-29;563823;153;7555
51;2020-08-24-2020-08-30;563823;155;7538
51;2020-08-25-2020-08-31;563823;178;7504
51;2020-08-26-2020-09-01;563823;188;7525
51;2020-08-27-2020-09-02;563823;208;7589
51;2020-08-28-2020-09-03;563823;224;8043
51;2020-08-29-2020-09-04;563823;232;8289
51;2020-08-30-2020-09-05;563823;232;8289
51;2020-08-31-2020-09-06;563823;233;8273
51;2020-09-01-2020-09-07;563823;238;8361
51;2020-09-02-2020-09-08;563823;257;8598
51;2020-09-03-2020-09-09;563823;262;8870
51;2020-09-04-2020-09-10;563823;312;9421
51;2020-09-05-2020-09-11;563823;383;10123
51;2020-09-06-2020-09-12;563823;407;10241
51;2020-09-07-2020-09-13;563823;413;10287
51;2020-09-08-2020-09-14;563823;432;10568
51;2020-09-09-2020-09-15;563823;516;11115
51;2020-09-10-2020-09-16;563823;568;11348
51;2020-09-11-2020-09-17;563823;548;10850
51;2020-09-12-2020-09-18;563823;500;10398
51;2020-09-13-2020-09-19;563823;518;10419
51;2020-09-14-2020-09-20;563823;512;10403
51;2020-09-15-2020-09-21;563823;527;10246
51;2020-09-16-2020-09-22;563823;454;9730
51;2020-09-17-2020-09-23;563823;402;9424
51;2020-09-18-2020-09-24;563823;404;9249
51;2020-09-19-2020-09-25;563823;402;8982
51;2020-09-20-2020-09-26;563823;390;8924
51;2020-09-21-2020-09-27;563823;392;8919
51;2020-09-22-2020-09-28;563823;383;8844
51;2020-09-23-2020-09-29;563823;370;8592
51;2020-09-24-2020-09-30;563823;394;8519
51;2020-09-25-2020-10-01;563823;402;8327
51;2020-09-26-2020-10-02;563823;440;8420
51;2020-09-27-2020-10-03;563823;449;8510
51;2020-09-28-2020-10-04;563823;449;8509
51;2020-09-29-2020-10-05;563823;524;8450
51;2020-09-30-2020-10-06;563823;595;8686
51;2020-10-01-2020-10-07;563823;627;8800
51;2020-10-02-2020-10-08;563823;678;9247
51;2020-10-03-2020-10-09;563823;704;9432
51;2020-10-04-2020-10-10;563823;717;9519
51;2020-10-05-2020-10-11;563823;720;9533
51;2020-10-06-2020-10-12;563823;763;9955
51;2020-10-07-2020-10-13;563823;766;10252
51;2020-10-08-2020-10-14;563823;831;10679
51;2020-10-09-2020-10-15;563823;887;11109
51;2020-10-10-2020-10-16;563823;960;11433
51;2020-10-11-2020-10-17;563823;999;11634
51;2020-10-12-2020-10-18;563823;1009;11680
51;2020-10-13-2020-10-19;563823;1124;11931
51;2020-10-14-2020-10-20;563823;1248;12292
51;2020-10-15-2020-10-21;563823;1342;12656
51;2020-10-16-2020-10-22;563823;1452;13143
51;2020-10-17-2020-10-23;563823;1615;13767
51;2020-10-18-2020-10-24;563823;1653;13838
51;2020-10-19-2020-10-25;563823;1659;13799
51;2020-10-20-2020-10-26;563823;1825;14316
51;2020-10-21-2020-10-27;563823;1924;14251
51;2020-10-22-2020-10-28;563823;2062;14310
51;2020-10-23-2020-10-29;563823;2158;14493
51;2020-10-24-2020-10-30;563823;2196;14697
51;2020-10-25-2020-10-31;563823;2231;14813
51;2020-10-26-2020-11-01;563823;2239;14861
51;2020-10-27-2020-11-02;563823;2190;15105
51;2020-10-28-2020-11-03;563823;2193;15498
51;2020-10-29-2020-11-04;563823;2036;15222
51;2020-10-30-2020-11-05;563823;1893;14920
51;2020-10-31-2020-11-06;563823;1761;14769
51;2020-11-01-2020-11-07;563823;1668;14397
51;2020-11-02-2020-11-08;563823;1646;14341
51;2020-11-03-2020-11-09;563823;1495;13442
51;2020-11-04-2020-11-10;563823;1375;13025
51;2020-11-05-2020-11-11;563823;1147;11144
51;2020-11-06-2020-11-12;563823;1094;11480
51;2020-11-07-2020-11-13;563823;1030;11019
51;2020-11-08-2020-11-14;563823;1014;10995
51;2020-11-09-2020-11-15;563823;1012;10993
51;2020-11-10-2020-11-16;563823;962;11074
51;2020-11-11-2020-11-17;563823;842;10710
51;2020-11-12-2020-11-18;563823;929;11725
51;2020-11-13-2020-11-19;563823;840;10859
51;2020-11-14-2020-11-20;563823;741;10589
51;2020-11-15-2020-11-21;563823;716;10590
51;2020-11-16-2020-11-22;563823;714;10548
51;2020-11-17-2020-11-23;563823;614;9796
51;2020-11-18-2020-11-24;563823;565;9459
51;2020-11-19-2020-11-25;563823;511;9431
51;2020-11-20-2020-11-26;563823;460;9159
51;2020-11-21-2020-11-27;563823;431;8785
51;2020-11-22-2020-11-28;563823;417;8703
51;2020-11-23-2020-11-29;563823;426;8773
51;2020-11-24-2020-11-30;563823;380;8591
51;2020-11-25-2020-12-01;563823;373;8571
51;2020-11-26-2020-12-02;563823;379;8471
51;2020-11-27-2020-12-03;563823;400;8434
51;2020-11-28-2020-12-04;563823;387;8462
51;2020-11-29-2020-12-05;563823;393;8613
51;2020-11-30-2020-12-06;563823;381;8595
51;2020-12-01-2020-12-07;563823;401;8876
51;2020-12-02-2020-12-08;563823;453;9239
51;2020-12-03-2020-12-09;563823;491;9689
51;2020-12-04-2020-12-10;563823;520;9833
51;2020-12-05-2020-12-11;563823;573;10365
51;2020-12-06-2020-12-12;563823;609;10592
51;2020-12-07-2020-12-13;563823;625;10604
51;2020-12-08-2020-12-14;563823;745;11254
51;2020-12-09-2020-12-15;563823;830;11921
51;2020-12-10-2020-12-16;563823;913;12771
51;2020-12-11-2020-12-17;563823;923;13903
51;2020-12-12-2020-12-18;563823;1013;15504
51;2020-12-13-2020-12-19;563823;1049;16369
51;2020-12-14-2020-12-20;563823;1051;16479
51;2020-12-15-2020-12-21;563823;1097;18481
51;2020-12-16-2020-12-22;563823;1181;21738
51;2020-12-17-2020-12-23;563823;1260;24826
51;2020-12-18-2020-12-24;563823;1296;26101
51;2020-12-19-2020-12-25;563823;1101;22876
51;2020-12-20-2020-12-26;563823;1121;22812
51;2020-12-21-2020-12-27;563823;1116;22856
51;2020-12-22-2020-12-28;563823;1119;20904
51;2020-12-23-2020-12-29;563823;1101;18366
51;2020-12-24-2020-12-30;563823;1090;16540
51;2020-12-25-2020-12-31;563823;1183;15818
51;2020-12-26-2021-01-01;563823;1178;15842
51;2020-12-27-2021-01-02;563823;1178;15995
51;2020-12-28-2021-01-03;563823;1180;15852
51;2020-12-29-2021-01-04;563823;1235;16790
51;2020-12-30-2021-01-05;563823;1221;16640
51;2020-12-31-2021-01-06;563823;1210;15971
51;2021-01-01-2021-01-07;563823;1172;15761
51;2021-01-02-2021-01-08;563823;1366;18698
51;2021-01-03-2021-01-09;563823;1352;18177
51;2021-01-04-2021-01-10;563823;1340;18127
51;2021-01-05-2021-01-11;563823;1263;17064
51;2021-01-06-2021-01-12;563823;1254;16967
51;2021-01-07-2021-01-13;563823;1206;16375
51;2021-01-08-2021-01-14;563823;1179;16423
51;2021-01-09-2021-01-15;563823;1213;16677
51;2021-01-10-2021-01-16;563823;1198;16758
51;2021-01-11-2021-01-17;563823;1206;16954
51;2021-01-12-2021-01-18;563823;1274;16797
51;2021-01-13-2021-01-19;563823;1201;16750
51;2021-01-14-2021-01-20;563823;1204;17003
51;2021-01-15-2021-01-21;563823;1204;17131
51;2021-01-16-2021-01-22;563823;1216;17458
51;2021-01-17-2021-01-23;563823;1257;17551
51;2021-01-18-2021-01-24;563823;1249;17355
51;2021-01-19-2021-01-25;563823;1229;17708
51;2021-01-20-2021-01-26;563823;1279;17830
51;2021-01-21-2021-01-27;563823;1296;18035
51;2021-01-22-2021-01-28;563823;1311;18740
51;2021-01-23-2021-01-29;563823;1247;19001
51;2021-01-24-2021-01-30;563823;1188;19013
51;2021-01-25-2021-01-31;563823;1200;19023
51;2021-01-26-2021-02-01;563823;1173;18442
51;2021-01-27-2021-02-02;563823;1146;18923
51;2021-01-28-2021-02-03;563823;1088;18837
51;2021-01-29-2021-02-04;563823;1049;18107
51;2021-01-30-2021-02-05;563823;1050;17779
51;2021-01-31-2021-02-06;563823;1050;17717
51;2021-02-01-2021-02-07;563823;1038;17745
51;2021-02-02-2021-02-08;563823;948;17659
51;2021-02-03-2021-02-09;563823;891;17896
51;2021-02-04-2021-02-10;563823;907;17993
51;2021-02-05-2021-02-11;563823;878;18518
51;2021-02-06-2021-02-12;563823;825;18426
51;2021-02-07-2021-02-13;563823;828;18425
51;2021-02-08-2021-02-14;563823;828;18352
51;2021-02-09-2021-02-15;563823;836;17936
51;2021-02-10-2021-02-16;563823;848;17473
51;2021-02-11-2021-02-17;563823;805;17294
51;2021-02-12-2021-02-18;563823;839;17233
51;2021-02-13-2021-02-19;563823;879;16996
51;2021-02-14-2021-02-20;563823;894;17246
51;2021-02-15-2021-02-21;563823;898;17288
51;2021-02-16-2021-02-22;563823;926;17108
51;2021-02-17-2021-02-23;563823;947;16205
51;2021-02-18-2021-02-24;563823;997;15958
51;2021-02-19-2021-02-25;563823;984;15117
51;2021-02-20-2021-02-26;563823;979;14977
51;2021-02-21-2021-02-27;563823;982;14821
51;2021-02-22-2021-02-28;563823;986;14766
51;2021-02-23-2021-03-01;563823;964;14330
51;2021-02-24-2021-03-02;563823;952;14177
51;2021-02-25-2021-03-03;563823;918;14023
51;2021-02-26-2021-03-04;563823;925;13679
51;2021-02-27-2021-03-05;563823;927;13429
51;2021-02-28-2021-03-06;563823;937;13380
51;2021-03-01-2021-03-07;563823;955;13483
51;2021-03-02-2021-03-08;563823;1024;13585
51;2021-03-03-2021-03-09;563823;1083;13700
51;2021-03-04-2021-03-10;563823;1128;13747
51;2021-03-05-2021-03-11;563823;1233;16470
51;2021-03-06-2021-03-12;563823;1321;18520
51;2021-03-07-2021-03-13;563823;1408;19108
51;2021-03-08-2021-03-14;563823;1382;19026
51;2021-03-09-2021-03-15;563823;1437;19800
51;2021-03-10-2021-03-16;563823;1485;20513
51;2021-03-11-2021-03-17;563823;1509;20995
51;2021-03-12-2021-03-18;563823;1483;20373
51;2021-03-13-2021-03-19;563823;1489;20664
