fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
FR;04;2022-01-05;10;9;11;5636;3129;536;0.2;0.1;0.0
FR;04;2022-01-06;9;16;15;5645;3145;551;0.2;0.1;0.0
FR;04;2022-01-07;14;19;6;5659;3164;557;0.2;0.1;0.0
FR;04;2022-01-08;17;18;5;5676;3182;562;0.2;0.1;0.0
FR;04;2022-01-09;0;4;3;5676;3186;565;0.2;0.1;0.0
FR;04;2022-01-10;8;22;18;5684;3208;583;0.2;0.1;0.0
FR;04;2022-01-11;9;19;15;5693;3227;598;0.2;0.1;0.0
FR;04;2022-01-12;7;14;3;5700;3241;601;0.2;0.1;0.0
FR;04;2022-01-13;9;21;7;5709;3262;608;0.2;0.1;0.0
FR;04;2022-01-14;12;15;11;5721;3277;619;0.2;0.1;0.0
FR;04;2022-01-15;8;14;10;5729;3291;629;0.2;0.1;0.0
FR;04;2022-01-16;7;4;0;5736;3295;629;0.2;0.1;0.0
FR;04;2022-01-17;3;15;13;5739;3310;642;0.2;0.1;0.0
FR;04;2022-01-18;5;6;4;5744;3316;646;0.2;0.1;0.0
FR;04;2022-01-19;7;14;4;5751;3330;650;0.2;0.1;0.0
FR;04;2022-01-20;9;9;10;5760;3339;660;0.2;0.1;0.0
FR;04;2022-01-21;13;7;8;5773;3346;668;0.2;0.1;0.0
FR;04;2022-01-22;11;14;4;5784;3360;672;0.2;0.1;0.0
FR;04;2022-01-23;1;3;1;5785;3363;673;0.2;0.1;0.0
FR;04;2022-01-24;4;12;8;5789;3375;681;0.2;0.1;0.0
FR;04;2022-01-25;6;9;7;5795;3384;688;0.2;0.1;0.0
FR;04;2022-01-26;8;11;4;5803;3395;692;0.2;0.1;0.0
FR;04;2022-01-27;4;5;5;5807;3400;697;0.2;0.1;0.0
FR;04;2022-01-28;6;9;5;5813;3409;702;0.2;0.1;0.0
FR;04;2022-01-29;2;10;6;5815;3419;708;0.2;0.1;0.0
FR;04;2022-01-30;3;5;2;5818;3424;710;0.2;0.1;0.0
FR;04;2022-01-31;1;6;3;5819;3430;713;0.2;0.1;0.0
FR;04;2022-02-01;2;10;5;5821;3440;718;0.2;0.1;0.0
FR;04;2022-02-02;8;13;7;5829;3453;725;0.2;0.1;0.0
FR;04;2022-02-03;1;7;12;5830;3460;737;0.2;0.1;0.0
FR;04;2022-02-04;7;4;5;5837;3464;742;0.2;0.1;0.0
FR;04;2022-02-05;4;7;4;5841;3471;746;0.2;0.1;0.0
FR;04;2022-02-06;3;4;4;5844;3475;750;0.2;0.1;0.0
FR;04;2022-02-07;2;5;6;5846;3480;756;0.2;0.1;0.0
FR;04;2022-02-08;2;2;6;5848;3482;762;0.2;0.1;0.0
FR;04;2022-02-09;2;3;5;5850;3485;767;0.2;0.1;0.0
FR;04;2022-02-10;1;3;2;5851;3488;769;0.2;0.1;0.0
FR;04;2022-02-11;3;5;3;5854;3493;772;0.2;0.1;0.0
FR;04;2022-02-12;3;7;5;5857;3500;777;0.2;0.1;0.0
FR;04;2022-02-13;3;3;0;5860;3503;777;0.2;0.1;0.0
FR;04;2022-02-14;5;5;1;5865;3508;778;0.2;0.1;0.0
FR;04;2022-02-15;1;2;2;5866;3510;780;0.2;0.1;0.0
FR;04;2022-02-16;5;8;4;5871;3518;784;0.2;0.1;0.0
FR;04;2022-02-17;4;4;6;5875;3522;790;0.2;0.1;0.0
FR;04;2022-02-18;6;6;6;5881;3528;796;0.2;0.1;0.0
FR;04;2022-02-19;3;6;2;5884;3534;798;0.2;0.1;0.0
FR;04;2022-02-20;1;0;1;5885;3534;799;0.2;0.1;0.0
FR;04;2022-02-21;1;3;4;5886;3537;803;0.2;0.1;0.0
FR;04;2022-02-22;4;5;4;5890;3542;807;0.2;0.1;0.0
FR;04;2022-02-23;4;10;1;5894;3552;808;0.2;0.1;0.0
FR;04;2022-02-24;4;5;4;5898;3557;812;0.2;0.1;0.0
FR;04;2022-02-25;1;2;2;5899;3559;814;0.2;0.1;0.0
FR;04;2022-02-26;3;2;1;5902;3561;815;0.2;0.1;0.0
FR;04;2022-02-27;2;2;0;5904;3563;815;0.2;0.1;0.0
FR;04;2022-02-28;3;4;3;5907;3567;818;0.2;0.1;0.0
FR;04;2022-03-01;5;5;4;5912;3572;822;0.2;0.1;0.0
FR;04;2022-03-02;2;5;3;5914;3577;825;0.2;0.1;0.0
FR;04;2022-03-03;3;1;1;5917;3578;826;0.2;0.1;0.0
FR;04;2022-03-04;3;1;3;5920;3579;829;0.2;0.1;0.0
FR;04;2022-03-05;2;3;0;5922;3582;829;0.2;0.1;0.0
FR;04;2022-03-06;0;0;0;5922;3582;829;0.2;0.1;0.0
FR;04;2022-03-07;3;2;2;5925;3584;831;0.2;0.1;0.0
FR;04;2022-03-08;0;1;3;5925;3585;834;0.2;0.1;0.0
FR;04;2022-03-09;1;4;0;5926;3589;834;0.2;0.1;0.0
FR;04;2022-03-10;1;2;2;5927;3591;836;0.2;0.1;0.0
FR;04;2022-03-11;0;2;1;5927;3593;837;0.2;0.1;0.0
FR;04;2022-03-12;4;2;2;5931;3595;839;0.2;0.1;0.0
FR;04;2022-03-13;0;2;0;5931;3597;839;0.2;0.1;0.0
FR;04;2022-03-14;0;0;0;5931;3597;839;0.2;0.1;0.0
FR;04;2022-03-15;1;0;1;5932;3597;840;0.2;0.1;0.0
FR;04;2022-03-16;1;0;0;5933;3597;840;0.2;0.1;0.0
FR;04;2022-03-17;1;1;1;5934;3598;841;0.2;0.1;0.0
FR;04;2022-03-18;0;0;1;5934;3598;842;0.2;0.1;0.0
FR;04;2022-03-19;0;0;0;5934;3598;842;0.2;0.1;0.0
FR;04;2022-03-20;0;2;0;5934;3600;842;0.2;0.1;0.0
FR;04;2022-03-21;0;0;1;5934;3600;843;0.2;0.1;0.0
FR;04;2022-03-22;1;2;0;5935;3602;843;0.2;0.1;0.0
FR;04;2022-03-23;0;1;0;5935;3603;843;0.2;0.1;0.0
FR;04;2022-03-24;2;2;0;5937;3605;843;0.2;0.1;0.0
FR;04;2022-03-25;3;4;2;5940;3609;845;0.2;0.1;0.0
FR;04;2022-03-26;1;2;2;5941;3611;847;0.2;0.1;0.0
FR;04;2022-03-27;1;0;0;5942;3611;847;0.2;0.1;0.0
FR;04;2022-03-28;3;2;0;5945;3613;847;0.2;0.1;0.0
FR;04;2022-03-29;1;2;0;5946;3615;847;0.2;0.1;0.0
FR;04;2022-03-30;2;0;0;5948;3615;847;0.2;0.1;0.0
FR;04;2022-03-31;0;1;0;5948;3616;847;0.2;0.1;0.0
FR;04;2022-04-01;1;0;1;5949;3616;848;0.2;0.1;0.0
FR;04;2022-04-02;0;0;0;5949;3616;848;0.2;0.1;0.0
FR;04;2022-04-03;0;0;0;5949;3616;848;0.2;0.1;0.0
FR;04;2022-04-04;0;0;0;5949;3616;848;0.2;0.1;0.0
FR;04;2022-04-05;0;0;0;5949;3616;848;0.2;0.1;0.0
FR;11;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
FR;11;2020-12-28;2;0;0;2;0;0;0.0;0.0;0.0
FR;11;2020-12-29;0;0;0;2;0;0;0.0;0.0;0.0
FR;11;2020-12-30;0;0;0;2;0;0;0.0;0.0;0.0
FR;11;2020-12-31;0;0;0;2;0;0;0.0;0.0;0.0
FR;11;2021-01-01;3;0;0;5;0;0;0.0;0.0;0.0
FR;11;2021-01-02;0;0;0;5;0;0;0.0;0.0;0.0
FR;11;2021-01-03;0;0;0;5;0;0;0.0;0.0;0.0
FR;11;2021-01-04;4;0;0;9;0;0;0.0;0.0;0.0
FR;11;2021-01-05;10;0;0;19;0;0;0.0;0.0;0.0
FR;11;2021-01-06;8;0;0;27;0;0;0.0;0.0;0.0
FR;11;2021-01-07;1;0;0;28;0;0;0.0;0.0;0.0
FR;11;2021-01-08;3;0;0;31;0;0;0.0;0.0;0.0
FR;11;2021-01-09;0;0;0;31;0;0;0.0;0.0;0.0
FR;11;2021-01-10;2;0;0;33;0;0;0.0;0.0;0.0
FR;11;2021-01-11;2;0;0;35;0;0;0.0;0.0;0.0
FR;11;2021-01-12;0;0;0;35;0;0;0.0;0.0;0.0
FR;11;2021-01-13;2;0;0;37;0;0;0.0;0.0;0.0
FR;11;2021-01-14;1;0;0;38;0;0;0.0;0.0;0.0
FR;11;2021-01-15;1;0;0;39;0;0;0.0;0.0;0.0
FR;11;2021-01-16;1;0;0;40;0;0;0.0;0.0;0.0
FR;11;2021-01-17;1;0;0;41;0;0;0.0;0.0;0.0
FR;11;2021-01-18;1;0;0;42;0;0;0.0;0.0;0.0
FR;11;2021-01-19;0;0;0;42;0;0;0.0;0.0;0.0
FR;11;2021-01-20;0;0;0;42;0;0;0.0;0.0;0.0
FR;11;2021-01-21;2;1;0;44;1;0;0.0;0.0;0.0
FR;11;2021-01-22;1;0;0;45;1;0;0.0;0.0;0.0
FR;11;2021-01-23;0;0;0;45;1;0;0.0;0.0;0.0
FR;11;2021-01-24;0;0;0;45;1;0;0.0;0.0;0.0
FR;11;2021-01-25;0;0;0;45;1;0;0.0;0.0;0.0
FR;11;2021-01-26;1;0;0;46;1;0;0.0;0.0;0.0
FR;11;2021-01-27;1;0;0;47;1;0;0.0;0.0;0.0
FR;11;2021-01-28;0;0;0;47;1;0;0.0;0.0;0.0
FR;11;2021-01-29;3;1;0;50;2;0;0.0;0.0;0.0
FR;11;2021-01-30;1;0;0;51;2;0;0.0;0.0;0.0
FR;11;2021-01-31;0;0;0;51;2;0;0.0;0.0;0.0
FR;11;2021-02-01;1;0;0;52;2;0;0.0;0.0;0.0
FR;11;2021-02-02;1;0;0;53;2;0;0.0;0.0;0.0
FR;11;2021-02-03;1;0;0;54;2;0;0.0;0.0;0.0
FR;11;2021-02-04;4;0;0;58;2;0;0.0;0.0;0.0
FR;11;2021-02-05;1;0;0;59;2;0;0.0;0.0;0.0
FR;11;2021-02-06;1;0;0;60;2;0;0.0;0.0;0.0
FR;11;2021-02-07;0;0;0;60;2;0;0.0;0.0;0.0
FR;11;2021-02-08;0;0;0;60;2;0;0.0;0.0;0.0
FR;11;2021-02-09;2;0;0;62;2;0;0.0;0.0;0.0
FR;11;2021-02-10;1;0;0;63;2;0;0.0;0.0;0.0
FR;11;2021-02-11;2;0;0;65;2;0;0.0;0.0;0.0
FR;11;2021-02-12;1;0;0;66;2;0;0.0;0.0;0.0
FR;11;2021-02-13;0;1;0;66;3;0;0.0;0.0;0.0
FR;11;2021-02-14;0;0;0;66;3;0;0.0;0.0;0.0
FR;11;2021-02-15;2;0;0;68;3;0;0.0;0.0;0.0
FR;11;2021-02-16;1;0;0;69;3;0;0.0;0.0;0.0
FR;11;2021-02-17;1;1;0;70;4;0;0.0;0.0;0.0
FR;11;2021-02-18;0;0;0;70;4;0;0.0;0.0;0.0
FR;11;2021-02-19;2;0;0;72;4;0;0.0;0.0;0.0
FR;11;2021-02-20;0;0;0;72;4;0;0.0;0.0;0.0
FR;11;2021-02-21;0;0;0;72;4;0;0.0;0.0;0.0
FR;11;2021-02-22;2;0;0;74;4;0;0.0;0.0;0.0
FR;11;2021-02-23;0;0;0;74;4;0;0.0;0.0;0.0
FR;11;2021-02-24;0;1;0;74;5;0;0.0;0.0;0.0
FR;11;2021-02-25;0;0;0;74;5;0;0.0;0.0;0.0
FR;11;2021-02-26;2;0;0;76;5;0;0.0;0.0;0.0
FR;11;2021-02-27;3;0;0;79;5;0;0.0;0.0;0.0
FR;11;2021-02-28;1;0;0;80;5;0;0.0;0.0;0.0
FR;11;2021-03-01;1;0;0;81;5;0;0.0;0.0;0.0
FR;11;2021-03-02;1;1;0;82;6;0;0.0;0.0;0.0
FR;11;2021-03-03;4;0;0;86;6;0;0.0;0.0;0.0
FR;11;2021-03-04;1;0;0;87;6;0;0.0;0.0;0.0
FR;11;2021-03-05;2;0;0;89;6;0;0.0;0.0;0.0
FR;11;2021-03-06;1;0;0;90;6;0;0.0;0.0;0.0
FR;11;2021-03-07;0;0;0;90;6;0;0.0;0.0;0.0
FR;11;2021-03-08;2;0;0;92;6;0;0.0;0.0;0.0
FR;11;2021-03-09;3;0;0;95;6;0;0.0;0.0;0.0
FR;11;2021-03-10;3;2;0;98;8;0;0.0;0.0;0.0
FR;11;2021-03-11;8;0;0;106;8;0;0.0;0.0;0.0
FR;11;2021-03-12;3;0;0;109;8;0;0.0;0.0;0.0
FR;11;2021-03-13;4;1;0;113;9;0;0.0;0.0;0.0
FR;11;2021-03-14;0;0;0;113;9;0;0.0;0.0;0.0
FR;11;2021-03-15;2;0;0;115;9;0;0.0;0.0;0.0
FR;11;2021-03-16;1;0;0;116;9;0;0.0;0.0;0.0
FR;11;2021-03-17;0;0;0;116;9;0;0.0;0.0;0.0
FR;11;2021-03-18;2;0;0;118;9;0;0.0;0.0;0.0
FR;11;2021-03-19;1;1;0;119;10;0;0.0;0.0;0.0
FR;11;2021-03-20;1;0;0;120;10;0;0.0;0.0;0.0
FR;11;2021-03-21;1;0;0;121;10;0;0.0;0.0;0.0
FR;11;2021-03-22;1;0;0;122;10;0;0.0;0.0;0.0
FR;11;2021-03-23;2;0;0;124;10;0;0.0;0.0;0.0
FR;11;2021-03-24;3;0;0;127;10;0;0.0;0.0;0.0
FR;11;2021-03-25;2;1;0;129;11;0;0.0;0.0;0.0
FR;11;2021-03-26;3;1;0;132;12;0;0.0;0.0;0.0
FR;11;2021-03-27;2;0;0;134;12;0;0.0;0.0;0.0
FR;11;2021-03-28;0;0;0;134;12;0;0.0;0.0;0.0
FR;11;2021-03-29;1;0;0;135;12;0;0.0;0.0;0.0
FR;11;2021-03-30;4;1;0;139;13;0;0.0;0.0;0.0
FR;11;2021-03-31;4;0;0;143;13;0;0.0;0.0;0.0
FR;11;2021-04-01;4;0;0;147;13;0;0.0;0.0;0.0
FR;11;2021-04-02;2;1;0;149;14;0;0.0;0.0;0.0
FR;11;2021-04-03;2;0;0;151;14;0;0.0;0.0;0.0
FR;11;2021-04-04;5;1;0;156;15;0;0.0;0.0;0.0
FR;11;2021-04-05;15;1;0;171;16;0;0.0;0.0;0.0
FR;11;2021-04-06;1;0;0;172;16;0;0.0;0.0;0.0
FR;11;2021-04-07;5;1;0;177;17;0;0.0;0.0;0.0
FR;11;2021-04-08;5;0;0;182;17;0;0.0;0.0;0.0
FR;11;2021-04-09;2;2;0;184;19;0;0.0;0.0;0.0
FR;11;2021-04-10;2;1;0;186;20;0;0.0;0.0;0.0
FR;11;2021-04-11;1;0;0;187;20;0;0.0;0.0;0.0
FR;11;2021-04-12;1;0;0;188;20;0;0.0;0.0;0.0
FR;11;2021-04-13;3;0;0;191;20;0;0.0;0.0;0.0
FR;11;2021-04-14;6;0;0;197;20;0;0.0;0.0;0.0
FR;11;2021-04-15;5;1;0;202;21;0;0.0;0.0;0.0
FR;11;2021-04-16;3;1;0;205;22;0;0.0;0.0;0.0
FR;11;2021-04-17;3;2;0;208;24;0;0.0;0.0;0.0
FR;11;2021-04-18;0;0;0;208;24;0;0.0;0.0;0.0
FR;11;2021-04-19;4;0;0;212;24;0;0.0;0.0;0.0
FR;11;2021-04-20;2;0;0;214;24;0;0.0;0.0;0.0
FR;11;2021-04-21;5;0;0;219;24;0;0.0;0.0;0.0
FR;11;2021-04-22;6;0;0;225;24;0;0.0;0.0;0.0
FR;11;2021-04-23;3;0;0;228;24;0;0.0;0.0;0.0
FR;11;2021-04-24;3;2;0;231;26;0;0.0;0.0;0.0
FR;11;2021-04-25;1;1;0;232;27;0;0.0;0.0;0.0
FR;11;2021-04-26;4;0;0;236;27;0;0.0;0.0;0.0
FR;11;2021-04-27;5;0;0;241;27;0;0.0;0.0;0.0
FR;11;2021-04-28;3;1;0;244;28;0;0.0;0.0;0.0
FR;11;2021-04-29;0;0;0;244;28;0;0.0;0.0;0.0
FR;11;2021-04-30;2;0;0;246;28;0;0.0;0.0;0.0
FR;11;2021-05-01;15;0;0;261;28;0;0.0;0.0;0.0
FR;11;2021-05-02;3;0;0;264;28;0;0.0;0.0;0.0
FR;11;2021-05-03;12;3;0;276;31;0;0.0;0.0;0.0
FR;11;2021-05-04;9;1;0;285;32;0;0.0;0.0;0.0
FR;11;2021-05-05;10;2;0;295;34;0;0.0;0.0;0.0
FR;11;2021-05-06;9;4;0;304;38;0;0.0;0.0;0.0
FR;11;2021-05-07;15;1;0;319;39;0;0.0;0.0;0.0
FR;11;2021-05-08;3;2;0;322;41;0;0.0;0.0;0.0
FR;11;2021-05-09;0;0;0;322;41;0;0.0;0.0;0.0
FR;11;2021-05-10;17;1;0;339;42;0;0.0;0.0;0.0
FR;11;2021-05-11;14;2;0;353;44;0;0.0;0.0;0.0
FR;11;2021-05-12;15;0;0;368;44;0;0.0;0.0;0.0
FR;11;2021-05-13;9;1;0;377;45;0;0.0;0.0;0.0
FR;11;2021-05-14;11;0;0;388;45;0;0.0;0.0;0.0
FR;11;2021-05-15;8;1;0;396;46;0;0.0;0.0;0.0
FR;11;2021-05-16;2;0;0;398;46;0;0.0;0.0;0.0
FR;11;2021-05-17;11;0;0;409;46;0;0.0;0.0;0.0
FR;11;2021-05-18;13;1;0;422;47;0;0.0;0.0;0.0
FR;11;2021-05-19;6;1;0;428;48;0;0.0;0.0;0.0
FR;11;2021-05-20;8;3;0;436;51;0;0.0;0.0;0.0
FR;11;2021-05-21;16;2;0;452;53;0;0.0;0.0;0.0
FR;11;2021-05-22;7;0;0;459;53;0;0.0;0.0;0.0
FR;11;2021-05-23;2;0;0;461;53;0;0.0;0.0;0.0
FR;11;2021-05-24;7;0;0;468;53;0;0.0;0.0;0.0
FR;11;2021-05-25;17;0;0;485;53;0;0.0;0.0;0.0
FR;11;2021-05-26;14;1;0;499;54;0;0.0;0.0;0.0
FR;11;2021-05-27;14;2;0;513;56;0;0.0;0.0;0.0
FR;11;2021-05-28;8;1;0;521;57;0;0.0;0.0;0.0
FR;11;2021-05-29;3;0;0;524;57;0;0.0;0.0;0.0
FR;11;2021-05-30;2;0;0;526;57;0;0.0;0.0;0.0
FR;11;2021-05-31;14;5;0;540;62;0;0.0;0.0;0.0
FR;11;2021-06-01;41;4;0;581;66;0;0.0;0.0;0.0
FR;11;2021-06-02;34;1;0;615;67;0;0.0;0.0;0.0
FR;11;2021-06-03;25;1;0;640;68;0;0.0;0.0;0.0
FR;11;2021-06-04;26;1;0;666;69;0;0.0;0.0;0.0
FR;11;2021-06-05;10;2;0;676;71;0;0.0;0.0;0.0
FR;11;2021-06-06;5;0;0;681;71;0;0.0;0.0;0.0
FR;11;2021-06-07;23;2;0;704;73;0;0.0;0.0;0.0
FR;11;2021-06-08;18;2;0;722;75;0;0.0;0.0;0.0
FR;11;2021-06-09;29;4;0;751;79;0;0.0;0.0;0.0
FR;11;2021-06-10;32;3;0;783;82;0;0.0;0.0;0.0
FR;11;2021-06-11;20;1;0;803;83;0;0.0;0.0;0.0
FR;11;2021-06-12;30;0;0;833;83;0;0.0;0.0;0.0
FR;11;2021-06-13;10;0;0;843;83;0;0.1;0.0;0.0
FR;11;2021-06-14;28;5;0;871;88;0;0.1;0.0;0.0
FR;11;2021-06-15;91;6;0;962;94;0;0.1;0.0;0.0
FR;11;2021-06-16;207;18;0;1169;112;0;0.1;0.0;0.0
FR;11;2021-06-17;110;18;0;1279;130;0;0.1;0.0;0.0
FR;11;2021-06-18;116;14;0;1395;144;0;0.1;0.0;0.0
FR;11;2021-06-19;150;11;0;1545;155;0;0.1;0.0;0.0
FR;11;2021-06-20;35;6;0;1580;161;0;0.1;0.0;0.0
FR;11;2021-06-21;77;4;0;1657;165;0;0.1;0.0;0.0
FR;11;2021-06-22;72;6;0;1729;171;0;0.1;0.0;0.0
FR;11;2021-06-23;121;15;0;1850;186;0;0.1;0.0;0.0
FR;11;2021-06-24;95;14;0;1945;200;0;0.1;0.0;0.0
FR;11;2021-06-25;78;9;0;2023;209;0;0.1;0.0;0.0
FR;11;2021-06-26;73;12;0;2096;221;0;0.1;0.0;0.0
FR;11;2021-06-27;26;7;0;2122;228;0;0.1;0.0;0.0
FR;11;2021-06-28;80;6;0;2202;234;0;0.1;0.0;0.0
FR;11;2021-06-29;92;10;0;2294;244;0;0.1;0.0;0.0
FR;11;2021-06-30;109;4;0;2403;248;0;0.1;0.0;0.0
FR;11;2021-07-01;142;11;0;2545;259;0;0.2;0.0;0.0
FR;11;2021-07-02;140;18;0;2685;277;0;0.2;0.0;0.0
FR;11;2021-07-03;57;17;0;2742;294;0;0.2;0.0;0.0
FR;11;2021-07-04;19;2;0;2761;296;0;0.2;0.0;0.0
FR;11;2021-07-05;101;14;0;2862;310;0;0.2;0.0;0.0
FR;11;2021-07-06;90;15;0;2952;325;0;0.2;0.0;0.0
FR;11;2021-07-07;133;42;0;3085;367;0;0.2;0.0;0.0
FR;11;2021-07-08;111;36;0;3196;403;0;0.2;0.0;0.0
FR;11;2021-07-09;111;56;0;3307;459;0;0.2;0.0;0.0
FR;11;2021-07-10;74;50;0;3381;509;0;0.2;0.0;0.0
FR;11;2021-07-11;25;13;0;3406;522;0;0.2;0.0;0.0
FR;11;2021-07-12;85;44;0;3491;566;0;0.2;0.0;0.0
FR;11;2021-07-13;137;64;0;3628;630;0;0.2;0.0;0.0
FR;11;2021-07-14;114;48;0;3742;678;0;0.2;0.0;0.0
FR;11;2021-07-15;191;95;0;3933;773;0;0.2;0.0;0.0
FR;11;2021-07-16;183;86;0;4116;859;0;0.2;0.1;0.0
FR;11;2021-07-17;134;65;0;4250;924;0;0.3;0.1;0.0
FR;11;2021-07-18;46;29;0;4296;953;0;0.3;0.1;0.0
FR;11;2021-07-19;139;82;0;4435;1035;0;0.3;0.1;0.0
FR;11;2021-07-20;176;101;0;4611;1136;0;0.3;0.1;0.0
FR;11;2021-07-21;207;135;0;4818;1271;0;0.3;0.1;0.0
FR;11;2021-07-22;170;91;0;4988;1362;0;0.3;0.1;0.0
FR;11;2021-07-23;180;113;0;5168;1475;0;0.3;0.1;0.0
FR;11;2021-07-24;149;81;0;5317;1556;0;0.3;0.1;0.0
FR;11;2021-07-25;64;39;0;5381;1595;0;0.3;0.1;0.0
FR;11;2021-07-26;152;106;0;5533;1701;0;0.3;0.1;0.0
FR;11;2021-07-27;176;112;0;5709;1813;0;0.3;0.1;0.0
FR;11;2021-07-28;201;141;0;5910;1954;0;0.4;0.1;0.0
FR;11;2021-07-29;248;117;0;6158;2071;0;0.4;0.1;0.0
FR;11;2021-07-30;249;119;0;6407;2190;0;0.4;0.1;0.0
FR;11;2021-07-31;172;103;0;6579;2293;0;0.4;0.1;0.0
FR;11;2021-08-01;94;30;0;6673;2323;0;0.4;0.1;0.0
FR;11;2021-08-02;262;121;0;6935;2444;0;0.4;0.1;0.0
FR;11;2021-08-03;292;108;0;7227;2552;0;0.4;0.2;0.0
FR;11;2021-08-04;242;110;0;7469;2662;0;0.4;0.2;0.0
FR;11;2021-08-05;246;122;0;7715;2784;0;0.5;0.2;0.0
FR;11;2021-08-06;246;126;0;7961;2910;0;0.5;0.2;0.0
FR;11;2021-08-07;163;85;0;8124;2995;0;0.5;0.2;0.0
FR;11;2021-08-08;45;26;0;8169;3021;0;0.5;0.2;0.0
FR;11;2021-08-09;199;141;0;8368;3162;0;0.5;0.2;0.0
FR;11;2021-08-10;223;119;0;8591;3281;0;0.5;0.2;0.0
FR;11;2021-08-11;208;125;0;8799;3406;0;0.5;0.2;0.0
FR;11;2021-08-12;181;129;0;8980;3535;0;0.5;0.2;0.0
FR;11;2021-08-13;190;113;0;9170;3648;0;0.5;0.2;0.0
FR;11;2021-08-14;127;101;0;9297;3749;0;0.6;0.2;0.0
FR;11;2021-08-15;24;21;0;9321;3770;0;0.6;0.2;0.0
FR;11;2021-08-16;160;153;0;9481;3923;0;0.6;0.2;0.0
FR;11;2021-08-17;181;138;0;9662;4061;0;0.6;0.2;0.0
FR;11;2021-08-18;147;162;0;9809;4223;0;0.6;0.3;0.0
FR;11;2021-08-19;161;126;0;9970;4349;0;0.6;0.3;0.0
FR;11;2021-08-20;163;193;0;10133;4542;0;0.6;0.3;0.0
FR;11;2021-08-21;116;137;0;10249;4679;0;0.6;0.3;0.0
FR;11;2021-08-22;35;50;0;10284;4729;0;0.6;0.3;0.0
FR;11;2021-08-23;133;215;0;10417;4944;0;0.6;0.3;0.0
FR;11;2021-08-24;146;230;0;10563;5174;0;0.6;0.3;0.0
FR;11;2021-08-25;171;206;0;10734;5380;0;0.6;0.3;0.0
FR;11;2021-08-26;149;196;0;10883;5576;0;0.6;0.3;0.0
FR;11;2021-08-27;213;219;0;11096;5795;0;0.7;0.3;0.0
FR;11;2021-08-28;145;189;0;11241;5984;0;0.7;0.4;0.0
FR;11;2021-08-29;43;77;0;11284;6061;0;0.7;0.4;0.0
FR;11;2021-08-30;201;277;0;11485;6338;0;0.7;0.4;0.0
FR;11;2021-08-31;201;322;1;11686;6660;1;0.7;0.4;0.0
FR;11;2021-09-01;315;233;1;12001;6893;2;0.7;0.4;0.0
FR;11;2021-09-02;164;138;0;12165;7031;2;0.7;0.4;0.0
FR;11;2021-09-03;141;175;0;12306;7206;2;0.7;0.4;0.0
FR;11;2021-09-04;191;235;0;12497;7441;2;0.7;0.4;0.0
FR;11;2021-09-05;47;39;0;12544;7480;2;0.7;0.4;0.0
FR;11;2021-09-06;72;83;0;12616;7563;2;0.8;0.5;0.0
FR;11;2021-09-07;111;101;0;12727;7664;2;0.8;0.5;0.0
FR;11;2021-09-08;226;262;3;12953;7926;5;0.8;0.5;0.0
FR;11;2021-09-09;148;95;2;13101;8021;7;0.8;0.5;0.0
FR;11;2021-09-10;161;132;0;13262;8153;7;0.8;0.5;0.0
FR;11;2021-09-11;132;196;0;13394;8349;7;0.8;0.5;0.0
FR;11;2021-09-12;24;26;0;13418;8375;7;0.8;0.5;0.0
FR;11;2021-09-13;106;85;0;13524;8460;7;0.8;0.5;0.0
FR;11;2021-09-14;117;87;3;13641;8547;10;0.8;0.5;0.0
FR;11;2021-09-15;143;224;2;13784;8771;12;0.8;0.5;0.0
FR;11;2021-09-16;145;91;0;13929;8862;12;0.8;0.5;0.0
FR;11;2021-09-17;132;161;1;14061;9023;13;0.8;0.5;0.0
FR;11;2021-09-18;93;200;1;14154;9223;14;0.8;0.5;0.0
FR;11;2021-09-19;10;29;0;14164;9252;14;0.8;0.6;0.0
FR;11;2021-09-20;108;102;0;14272;9354;14;0.8;0.6;0.0
FR;11;2021-09-21;94;104;0;14366;9458;14;0.9;0.6;0.0
FR;11;2021-09-22;114;340;0;14480;9798;14;0.9;0.6;0.0
FR;11;2021-09-23;137;98;0;14617;9896;14;0.9;0.6;0.0
FR;11;2021-09-24;90;169;0;14707;10065;14;0.9;0.6;0.0
FR;11;2021-09-25;65;210;0;14772;10275;14;0.9;0.6;0.0
FR;11;2021-09-26;15;36;0;14787;10311;14;0.9;0.6;0.0
FR;11;2021-09-27;65;83;0;14852;10394;14;0.9;0.6;0.0
FR;11;2021-09-28;85;80;0;14937;10474;14;0.9;0.6;0.0
FR;11;2021-09-29;73;220;0;15010;10694;14;0.9;0.6;0.0
FR;11;2021-09-30;60;114;1;15070;10808;15;0.9;0.6;0.0
FR;11;2021-10-01;130;157;0;15200;10965;15;0.9;0.7;0.0
FR;11;2021-10-02;87;170;1;15287;11135;16;0.9;0.7;0.0
FR;11;2021-10-03;15;29;0;15302;11164;16;0.9;0.7;0.0
FR;11;2021-10-04;48;82;1;15350;11246;17;0.9;0.7;0.0
FR;11;2021-10-05;51;92;0;15401;11338;17;0.9;0.7;0.0
FR;11;2021-10-06;103;181;2;15504;11519;19;0.9;0.7;0.0
FR;11;2021-10-07;49;111;0;15553;11630;19;0.9;0.7;0.0
