dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel
92;24;2022-05-01;122599;121247;85312;0;139712.0;87.8;86.8;61.1;0.0
92;29;2022-05-01;108505;107668;77395;0;114932.0;94.4;93.7;67.3;0.0
92;39;2022-05-01;223253;221443;161878;0;241384.0;92.5;91.7;67.1;0.0
92;49;2022-05-01;213683;212307;167494;0;227139.0;94.1;93.5;73.7;0.0
92;59;2022-05-01;195200;194151;165246;0;201643.0;96.8;96.3;81.9;0.0
92;09;2022-05-01;3950;3229;31;0;99977.0;4.0;3.2;0.0;0.0
92;64;2022-05-01;76605;76235;66898;1850;79326.0;96.6;96.1;84.3;2.3
92;69;2022-05-01;61400;61004;54523;2150;69102.0;88.9;88.3;78.9;3.1
92;74;2022-05-01;58830;58463;52863;3246;62608.0;94.0;93.4;84.4;5.2
92;79;2022-05-01;39562;39277;35511;5432;42778.0;92.5;91.8;83.0;12.7
92;80;2022-05-01;68882;67897;58897;15929;79611.0;86.5;85.3;74.0;20.0
93;04;2022-05-01;44;13;5;0;130803.0;0.0;0.0;0.0;0.0
93;11;2022-05-01;2309;1969;109;0;47943.0;4.8;4.1;0.2;0.0
93;17;2022-05-01;81183;78129;11999;0;135048.0;60.1;57.9;8.9;0.0
93;24;2022-05-01;115816;113120;63313;0;149422.0;77.5;75.7;42.4;0.0
93;29;2022-05-01;90918;89285;51487;0;116400.0;78.1;76.7;44.2;0.0
93;39;2022-05-01;200786;197453;115875;0;256009.0;78.4;77.1;45.3;0.0
93;49;2022-05-01;195164;192719;124102;0;231000.0;84.5;83.4;53.7;0.0
93;59;2022-05-01;178764;177049;130945;0;197192.0;90.7;89.8;66.4;0.0
93;09;2022-05-01;2043;1641;31;0;127706.0;1.6;1.3;0.0;0.0
93;64;2022-05-01;72378;71704;56759;1264;78405.0;92.3;91.5;72.4;1.6
93;69;2022-05-01;58115;57544;46930;1459;65255.0;89.1;88.2;71.9;2.2
93;74;2022-05-01;48005;47527;39726;1580;51275.0;93.6;92.7;77.5;3.1
93;79;2022-05-01;28971;28633;23910;1956;31866.0;90.9;89.9;75.0;6.1
93;80;2022-05-01;44295;43439;35657;5714;51825.0;85.5;83.8;68.8;11.0
94;04;2022-05-01;49;26;9;0;92725.0;0.1;0.0;0.0;0.0
94;11;2022-05-01;2807;2393;73;0;35689.0;7.9;6.7;0.2;0.0
94;17;2022-05-01;77582;75635;14040;0;103275.0;75.1;73.2;13.6;0.0
94;24;2022-05-01;107011;105572;69495;0;128757.0;83.1;82.0;54.0;0.0
94;29;2022-05-01;85472;84481;55942;0;96273.0;88.8;87.8;58.1;0.0
94;39;2022-05-01;175725;173851;116326;0;201248.0;87.3;86.4;57.8;0.0
94;49;2022-05-01;171856;170462;125194;0;189650.0;90.6;89.9;66.0;0.0
94;59;2022-05-01;165569;164516;134479;0;178549.0;92.7;92.1;75.3;0.0
94;09;2022-05-01;2644;2199;33;0;91757.0;2.9;2.4;0.0;0.0
94;64;2022-05-01;68153;67786;57891;1466;73435.0;92.8;92.3;78.8;2.0
94;69;2022-05-01;54893;54548;48045;1883;61325.0;89.5;88.9;78.3;3.1
94;74;2022-05-01;50313;49979;44597;2429;53054.0;94.8;94.2;84.1;4.6
94;79;2022-05-01;32482;32238;28760;3733;34793.0;93.4;92.7;82.7;10.7
94;80;2022-05-01;55545;54702;46944;11273;65511.0;84.8;83.5;71.7;17.2
95;04;2022-05-01;32;11;3;0;91209.0;0.0;0.0;0.0;0.0
95;11;2022-05-01;2069;1751;70;0;35857.0;5.8;4.9;0.2;0.0
95;17;2022-05-01;75214;72959;12811;0;103633.0;72.6;70.4;12.4;0.0
95;24;2022-05-01;96827;95121;59255;0;107945.0;89.7;88.1;54.9;0.0
95;29;2022-05-01;67728;66583;40682;0;76531.0;88.5;87.0;53.2;0.0
95;39;2022-05-01;153415;151193;93843;0;175116.0;87.6;86.3;53.6;0.0
95;49;2022-05-01;155524;153864;108665;0;167938.0;92.6;91.6;64.7;0.0
95;59;2022-05-01;146307;145287;117379;0;155011.0;94.4;93.7;75.7;0.0
95;09;2022-05-01;1628;1356;17;0;93856.0;1.7;1.4;0.0;0.0
95;64;2022-05-01;61489;61119;52081;1225;65805.0;93.4;92.9;79.1;1.9
95;69;2022-05-01;49824;49480;43165;1320;55323.0;90.1;89.4;78.0;2.4
95;74;2022-05-01;44065;43757;38738;1709;45137.0;97.6;96.9;85.8;3.8
95;79;2022-05-01;26190;25977;22913;2391;26895.0;97.4;96.6;85.2;8.9
95;80;2022-05-01;41243;40579;34417;7291;48098.0;85.7;84.4;71.6;15.2
971;04;2022-05-01;17;9;3;0;18024.0;0.1;0.0;0.0;0.0
971;11;2022-05-01;152;116;13;0;9848.0;1.5;1.2;0.1;0.0
971;17;2022-05-01;8267;7833;1153;0;31305.0;26.4;25.0;3.7;0.0
971;24;2022-05-01;13055;12213;5448;0;27093.0;48.2;45.1;20.1;0.0
971;29;2022-05-01;6698;6285;2928;0;16795.0;39.9;37.4;17.4;0.0
971;39;2022-05-01;16595;15844;8285;0;37149.0;44.7;42.6;22.3;0.0
971;49;2022-05-01;21882;21081;12277;0;48928.0;44.7;43.1;25.1;0.0
971;59;2022-05-01;28669;27684;17506;0;60524.0;47.4;45.7;28.9;0.0
971;09;2022-05-01;102;70;1;0;22110.0;0.5;0.3;0.0;0.0
971;64;2022-05-01;13496;13075;8765;82;27495.0;49.1;47.6;31.9;0.3
971;69;2022-05-01;12541;12225;8759;116;23618.0;53.1;51.8;37.1;0.5
971;74;2022-05-01;10793;10522;7470;121;19823.0;54.4;53.1;37.7;0.6
971;79;2022-05-01;7589;7369;5156;116;13239.0;57.3;55.7;38.9;0.9
971;80;2022-05-01;8414;8034;4930;178;20928.0;40.2;38.4;23.6;0.9
972;04;2022-05-01;18;8;8;0;15550.0;0.1;0.1;0.1;0.0
972;11;2022-05-01;176;149;4;0;8430.0;2.1;1.8;0.0;0.0
972;17;2022-05-01;7864;7480;1112;0;26182.0;30.0;28.6;4.2;0.0
972;24;2022-05-01;11915;11128;5010;0;24337.0;49.0;45.7;20.6;0.0
972;29;2022-05-01;6468;6117;2918;0;15561.0;41.6;39.3;18.8;0.0
972;39;2022-05-01;16866;16162;8759;0;34280.0;49.2;47.1;25.6;0.0
972;49;2022-05-01;20190;19501;12038;0;42967.0;47.0;45.4;28.0;0.0
972;59;2022-05-01;28874;27999;18423;0;62671.0;46.1;44.7;29.4;0.0
972;09;2022-05-01;123;100;2;0;18441.0;0.7;0.5;0.0;0.0
972;64;2022-05-01;14480;14117;9894;127;28516.0;50.8;49.5;34.7;0.4
972;69;2022-05-01;13045;12748;9570;160;24040.0;54.3;53.0;39.8;0.7
972;74;2022-05-01;11022;10807;8186;173;19607.0;56.2;55.1;41.8;0.9
972;79;2022-05-01;7623;7470;5581;146;13902.0;54.8;53.7;40.1;1.1
972;80;2022-05-01;9709;9392;6400;229;24265.0;40.0;38.7;26.4;0.9
973;04;2022-05-01;44;21;0;0;32085.0;0.1;0.1;0.0;0.0
973;11;2022-05-01;321;248;5;0;12235.0;2.6;2.0;0.0;0.0
973;17;2022-05-01;9010;7870;1120;0;35925.0;25.1;21.9;3.1;0.0
973;24;2022-05-01;12838;11243;4401;0;30954.0;41.5;36.3;14.2;0.0
973;29;2022-05-01;8296;7340;2925;0;19945.0;41.6;36.8;14.7;0.0
973;39;2022-05-01;19058;17126;7726;0;39602.0;48.1;43.2;19.5;0.0
973;49;2022-05-01;17761;16249;8273;0;34757.0;51.1;46.8;23.8;0.0
973;59;2022-05-01;15373;14214;8318;0;27026.0;56.9;52.6;30.8;0.0
973;09;2022-05-01;340;261;4;0;29958.0;1.1;0.9;0.0;0.0
973;64;2022-05-01;5581;5267;3297;55;10200.0;54.7;51.6;32.3;0.5
973;69;2022-05-01;3884;3656;2347;48;7246.0;53.6;50.5;32.4;0.7
973;74;2022-05-01;2504;2373;1490;25;4665.0;53.7;50.9;31.9;0.5
973;79;2022-05-01;1417;1349;866;24;2703.0;52.4;49.9;32.0;0.9
973;80;2022-05-01;1249;1166;699;21;3390.0;36.8;34.4;20.6;0.6
974;04;2022-05-01;41;14;5;0;57908.0;0.1;0.0;0.0;0.0
974;11;2022-05-01;1131;883;34;0;27281.0;4.1;3.2;0.1;0.0
974;17;2022-05-01;54294;51839;7431;0;82143.0;66.1;63.1;9.0;0.0
974;24;2022-05-01;63777;61569;31690;0;74456.0;85.7;82.7;42.6;0.0
974;29;2022-05-01;37252;36118;19210;0;48787.0;76.4;74.0;39.4;0.0
974;39;2022-05-01;86957;84927;50426;0;104568.0;83.2;81.2;48.2;0.0
974;49;2022-05-01;93944;92385;62640;0;113615.0;82.7;81.3;55.1;0.0
974;59;2022-05-01;102536;101172;74833;0;125597.0;81.6;80.6;59.6;0.0
974;09;2022-05-01;785;583;1;0;63783.0;1.2;0.9;0.0;0.0
974;64;2022-05-01;41323;40820;31953;834;49376.0;83.7;82.7;64.7;1.7
974;69;2022-05-01;34198;33827;27210;836;40475.0;84.5;83.6;67.2;2.1
974;74;2022-05-01;23932;23655;18974;624;27194.0;88.0;87.0;69.8;2.3
974;79;2022-05-01;15758;15581;12034;534;19499.0;80.8;79.9;61.7;2.7
974;80;2022-05-01;18321;17945;13009;869;25277.0;72.5;71.0;51.5;3.4
976;04;2022-05-01;107;44;3;0;43940.0;0.2;0.1;0.0;0.0
976;11;2022-05-01;354;216;1;0;15296.0;2.3;1.4;0.0;0.0
976;17;2022-05-01;26523;19994;1010;0;41197.0;64.4;48.5;2.5;0.0
976;24;2022-05-01;26737;22218;4431;0;26827.0;99.0;82.8;16.5;0.0
976;29;2022-05-01;17479;14917;3354;0;18625.0;93.8;80.1;18.0;0.0
976;39;2022-05-01;34517;30524;8548;0;37697.0;91.6;81.0;22.7;0.0
976;49;2022-05-01;27685;25201;9439;0;28132.0;98.4;89.6;33.6;0.0
976;59;2022-05-01;15796;14575;6944;0;14768.0;99.0;98.7;47.0;0.0
976;09;2022-05-01;124;73;1;0;41023.0;0.3;0.2;0.0;0.0
976;64;2022-05-01;4706;4379;2193;33;4594.0;99.0;95.3;47.7;0.7
976;69;2022-05-01;2966;2742;1331;22;3152.0;94.1;87.0;42.2;0.7
976;74;2022-05-01;1720;1556;660;15;1775.0;96.9;87.7;37.2;0.8
976;79;2022-05-01;896;789;293;4;1259.0;71.2;62.7;23.3;0.3
976;80;2022-05-01;768;647;212;1;1186.0;64.8;54.6;17.9;0.1
977;04;2022-05-01;5;5;3;0;517.0;1.0;1.0;0.6;0.0
977;11;2022-05-01;15;11;2;0;183.0;8.2;6.0;1.1;0.0
977;17;2022-05-01;357;337;95;0;540.0;66.1;62.4;17.6;0.0
977;24;2022-05-01;701;658;386;0;757.0;92.6;86.9;51.0;0.0
977;29;2022-05-01;859;821;530;0;960.0;89.5;85.5;55.2;0.0
977;39;2022-05-01;1877;1812;1163;0;1752.0;99.0;99.0;66.4;0.0
977;49;2022-05-01;1749;1699;1117;0;1808.0;96.7;94.0;61.8;0.0
977;59;2022-05-01;1710;1670;1202;0;1548.0;99.0;99.0;77.6;0.0
977;09;2022-05-01;7;4;1;0;517.0;1.4;0.8;0.2;0.0
977;64;2022-05-01;506;491;357;7;433.0;99.0;99.0;82.4;1.6
977;69;2022-05-01;356;340;266;10;309.0;99.0;99.0;86.1;3.2
977;74;2022-05-01;242;233;182;14;251.0;96.4;92.8;72.5;5.6
977;79;2022-05-01;163;161;121;6;170.0;95.9;94.7;71.2;3.5
977;80;2022-05-01;133;128;92;12;216.0;61.6;59.3;42.6;5.6
978;04;2022-05-01;10;4;0;0;2722.2;0.4;0.1;0.0;0.0
978;11;2022-05-01;27;23;3;0;1223.3;2.2;1.9;0.2;0.0
978;17;2022-05-01;874;809;120;0;3969.8;22.0;20.4;3.0;0.0
978;24;2022-05-01;1293;1192;454;0;2459.1;52.6;48.5;18.5;0.0
978;29;2022-05-01;886;821;266;0;2086.3;42.5;39.4;12.8;0.0
978;39;2022-05-01;2416;2247;858;0;4598.4;52.5;48.9;18.7;0.0
978;49;2022-05-01;2611;2463;1180;0;5612.0;46.5;43.9;21.0;0.0
978;59;2022-05-01;3027;2882;1573;0;5042.5;60.0;57.2;31.2;0.0
978;09;2022-05-01;34;24;0;0;2990.8;1.1;0.8;0.0;0.0
978;64;2022-05-01;1201;1155;626;10;1727.8;69.5;66.8;36.2;0.6
978;69;2022-05-01;848;798;462;13;1332.2;63.7;59.9;34.7;1.0
978;74;2022-05-01;570;552;357;15;766.5;74.4;72.0;46.6;2.0
978;79;2022-05-01;333;318;209;16;386.4;86.2;82.3;54.1;4.1
978;80;2022-05-01;238;219;118;13;416.7;57.1;52.6;28.3;3.1
01;0;2022-05-01;487898;483303;357798;0;656955.0;74.3;73.6;54.5;0.0
02;0;2022-05-01;419243;414658;321315;0;526050.0;79.7;78.8;61.1;0.0
03;0;2022-05-01;272370;269855;217137;0;331315.0;82.2;81.4;65.5;0.0
04;0;2022-05-01;119178;117510;87976;0;165197.0;72.1;71.1;53.3;0.0
05;0;2022-05-01;109365;107914;80438;0;141756.0;77.2;76.1;56.7;0.0
06;0;2022-05-01;856675;844674;630114;0;1079396.0;79.4;78.3;58.4;0.0
07;0;2022-05-01;250296;247587;187584;0;326875.0;76.6;75.7;57.4;0.0
08;0;2022-05-01;213528;211326;165386;0;265531.0;80.4;79.6;62.3;0.0
09;0;2022-05-01;114441;113037;86282;0;152398.0;75.1;74.2;56.6;0.0
10;0;2022-05-01;237946;235530;182473;0;309907.0;76.8;76.0;58.9;0.0
11;0;2022-05-01;289040;285452;218362;0;372705.0;77.6;76.6;58.6;0.0
12;0;2022-05-01;219425;217025;167512;0;278360.0;78.8;78.0;60.2;0.0
13;0;2022-05-01;1493348;1469822;1057780;0;2034469.0;73.4;72.2;52.0;0.0
14;0;2022-05-01;579981;574393;457816;0;691453.0;83.9;83.1;66.2;0.0
15;0;2022-05-01;119254;118246;95567;0;142811.0;83.5;82.8;66.9;0.0
16;0;2022-05-01;286248;283286;225550;0;348180.0;82.2;81.4;64.8;0.0
17;0;2022-05-01;556505;550922;434362;0;647080.0;86.0;85.1;67.1;0.0
18;0;2022-05-01;242085;239692;191882;0;296404.0;81.7;80.9;64.7;0.0
19;0;2022-05-01;194616;192658;151903;0;240336.0;81.0;80.2;63.2;0.0
21;0;2022-05-01;420300;415960;320857;0;532886.0;78.9;78.1;60.2;0.0
22;0;2022-05-01;511593;506189;404691;0;596186.0;85.8;84.9;67.9;0.0
23;0;2022-05-01;91909;90952;73838;0;116270.0;79.0;78.2;63.5;0.0
24;0;2022-05-01;332844;328849;260101;0;408393.0;81.5;80.5;63.7;0.0
25;0;2022-05-01;404135;399976;295858;0;539449.0;74.9;74.1;54.8;0.0
26;0;2022-05-01;395432;391131;289720;0;520560.0;76.0;75.1;55.7;0.0
27;0;2022-05-01;480748;475700;367089;0;600687.0;80.0;79.2;61.1;0.0
28;0;2022-05-01;343825;340164;265201;0;429425.0;80.1;79.2;61.8;0.0
29;0;2022-05-01;777400;770038;621103;0;906554.0;85.8;84.9;68.5;0.0
2A;0;2022-05-01;113604;111925;83453;0;162421.0;69.9;68.9;51.4;0.0
2B;0;2022-05-01;122098;120271;90020;0;182258.0;67.0;66.0;49.4;0.0
30;0;2022-05-01;579929;572415;429542;0;748468.0;77.5;76.5;57.4;0.0
31;0;2022-05-01;1083883;1072043;799471;0;1400935.0;77.4;76.5;57.1;0.0
32;0;2022-05-01;155315;153525;120770;0;190040.0;81.7;80.8;63.5;0.0
33;0;2022-05-01;1335003;1319906;1008767;0;1633440.0;81.7;80.8;61.8;0.0
34;0;2022-05-01;921028;909688;678015;0;1176145.0;78.3;77.3;57.6;0.0
35;0;2022-05-01;887289;878951;676957;0;1082073.0;82.0;81.2;62.6;0.0
36;0;2022-05-01;177984;176258;143276;0;217139.0;82.0;81.2;66.0;0.0
37;0;2022-05-01;500021;495524;390847;0;605380.0;82.6;81.9;64.6;0.0
38;0;2022-05-01;1005170;995437;739280;0;1264979.0;79.5;78.7;58.4;0.0
39;0;2022-05-01;199896;197803;150683;0;257849.0;77.5;76.7;58.4;0.0
40;0;2022-05-01;353241;349759;274104;0;411979.0;85.7;84.9;66.5;0.0
41;0;2022-05-01;271370;268683;215167;0;327835.0;82.8;82.0;65.6;0.0
42;0;2022-05-01;590516;584978;436529;0;764737.0;77.2;76.5;57.1;0.0
43;0;2022-05-01;177200;175525;131761;0;226901.0;78.1;77.4;58.1;0.0
44;0;2022-05-01;1173616;1162820;891390;0;1437137.0;81.7;80.9;62.0;0.0
45;0;2022-05-01;536905;531124;411751;0;682890.0;78.6;77.8;60.3;0.0
46;0;2022-05-01;136361;134785;105673;0;173166.0;78.7;77.8;61.0;0.0
47;0;2022-05-01;262089;258861;197980;0;330336.0;79.3;78.4;59.9;0.0
48;0;2022-05-01;57763;57166;43075;0;76286.0;75.7;74.9;56.5;0.0
49;0;2022-05-01;663366;657582;509440;0;815881.0;81.3;80.6;62.4;0.0
50;0;2022-05-01;421804;417729;337137;0;490669.0;86.0;85.1;68.7;0.0
51;0;2022-05-01;444037;439484;343560;0;563823.0;78.8;77.9;60.9;0.0
52;0;2022-05-01;135532;134209;107110;0;169250.0;80.1;79.3;63.3;0.0
53;0;2022-05-01;251354;248965;196042;0;305365.0;82.3;81.5;64.2;0.0
54;0;2022-05-01;568763;562651;440230;0;730398.0;77.9;77.0;60.3;0.0
55;0;2022-05-01;145662;143983;114419;0;181641.0;80.2;79.3;63.0;0.0
56;0;2022-05-01;646349;640276;502934;0;755566.0;85.5;84.7;66.6;0.0
57;0;2022-05-01;810332;801875;621099;0;1035866.0;78.2;77.4;60.0;0.0
58;0;2022-05-01;165349;163719;132921;0;199596.0;82.8;82.0;66.6;0.0
59;0;2022-05-01;2022454;2000852;1530812;0;2588988.0;78.1;77.3;59.1;0.0
60;0;2022-05-01;636024;629126;468614;0;825077.0;77.1;76.3;56.8;0.0
61;0;2022-05-01;226736;224370;179037;0;276903.0;81.9;81.0;64.7;0.0
62;0;2022-05-01;1196495;1184984;933863;0;1452778.0;82.4;81.6;64.3;0.0
63;0;2022-05-01;527179;522370;406284;0;660240.0;79.8;79.1;61.5;0.0
64;0;2022-05-01;562201;556416;427899;0;683169.0;82.3;81.4;62.6;0.0
65;0;2022-05-01;184145;182032;141868;0;226839.0;81.2;80.2;62.5;0.0
66;0;2022-05-01;376565;371702;280532;0;479000.0;78.6;77.6;58.6;0.0
67;0;2022-05-01;902784;893942;683033;0;1132607.0;79.7;78.9;60.3;0.0
68;0;2022-05-01;565554;559256;422131;0;763204.0;74.1;73.3;55.3;0.0
69;0;2022-05-01;1458925;1444296;1058077;0;1876051.0;77.8;77.0;56.4;0.0
70;0;2022-05-01;184033;182170;142271;0;233194.0;78.9;78.1;61.0;0.0
71;0;2022-05-01;445364;441298;347473;0;547824.0;81.3;80.6;63.4;0.0
72;0;2022-05-01;464048;459473;359276;0;560227.0;82.8;82.0;64.1;0.0
73;0;2022-05-01;345732;342257;251244;0;432548.0;79.9;79.1;58.1;0.0
74;0;2022-05-01;605790;599866;421888;0;828405.0;73.1;72.4;50.9;0.0
75;0;2022-05-01;1793901;1775459;1354407;0;2148271.0;83.5;82.6;63.0;0.0
76;0;2022-05-01;1018730;1008503;790015;0;1243788.0;81.9;81.1;63.5;0.0
77;0;2022-05-01;1076763;1063985;770531;0;1423607.0;75.6;74.7;54.1;0.0
78;0;2022-05-01;1146209;1133698;840818;0;1448625.0;79.1;78.3;58.0;0.0
79;0;2022-05-01;310228;307319;245349;0;372627.0;83.3;82.5;65.8;0.0
80;0;2022-05-01;462112;457463;361816;0;569769.0;81.1;80.3;63.5;0.0
81;0;2022-05-01;307214;303733;233569;0;387898.0;79.2;78.3;60.2;0.0
82;0;2022-05-01;201787;199151;150363;0;262618.0;76.8;75.8;57.3;0.0
83;0;2022-05-01;842506;830893;619202;0;1073836.0;78.5;77.4;57.7;0.0
84;0;2022-05-01;426719;420730;305215;0;560997.0;76.1;75.0;54.4;0.0
85;0;2022-05-01;589622;584843;463570;0;683187.0;86.3;85.6;67.9;0.0
86;0;2022-05-01;349329;345840;273783;0;437398.0;79.9;79.1;62.6;0.0
87;0;2022-05-01;302075;299101;238008;0;370774.0;81.5;80.7;64.2;0.0
88;0;2022-05-01;290262;287456;224573;0;359520.0;80.7;80.0;62.5;0.0
89;0;2022-05-01;263386;260334;200197;0;332096.0;79.3;78.4;60.3;0.0
90;0;2022-05-01;104792;103709;78414;0;140145.0;74.8;74.0;56.0;0.0
91;0;2022-05-01;988108;975890;699844;0;1319401.0;74.9;74.0;53.0;0.0
92;0;2022-05-01;1273607;1261160;946227;0;1613762.0;78.9;78.2;58.6;0.0
93;0;2022-05-01;1118791;1100225;700848;0;1670149.0;67.0;65.9;42.0;0.0
94;0;2022-05-01;1050101;1038388;741828;0;1406041.0;74.7;73.9;52.8;0.0
95;0;2022-05-01;921555;909037;624039;0;1248354.0;73.8;72.8;50.0;0.0
971;0;2022-05-01;148270;142360;82694;0;376879.0;39.3;37.8;21.9;0.0
972;0;2022-05-01;148373;143178;87905;0;358749.0;41.4;39.9;24.5;0.0
973;0;2022-05-01;97676;88383;41471;0;290691.0;33.6;30.4;14.3;0.0
974;0;2022-05-01;574249;561318;349450;0;859959.0;66.8;65.3;40.6;0.0
976;0;2022-05-01;160378;137875;38420;0;279471.0;57.4;49.3;13.7;0.0
977;0;2022-05-01;8680;8370;5517;0;9961.0;87.1;84.0;55.4;0.0
978;0;2022-05-01;14368;13507;6226;0;35334.0;40.7;38.2;17.6;0.0
