dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel
25;24;2022-05-16;40226;39739;27214;86;47429.0;84.8;83.8;57.4;0.2
25;29;2022-05-16;26005;25666;16698;86;30431.0;85.5;84.3;54.9;0.3
25;39;2022-05-16;53792;53152;35576;122;67253.0;80.0;79.0;52.9;0.2
25;49;2022-05-16;58214;57751;43762;224;67339.0;86.4;85.8;65.0;0.3
25;59;2022-05-16;61177;60846;51285;750;67781.0;90.3;89.8;75.7;1.1
25;09;2022-05-16;892;704;4;0;33510.0;2.7;2.1;0.0;0.0
25;64;2022-05-16;28596;28482;25288;650;31706.0;90.2;89.8;79.8;2.1
25;69;2022-05-16;26979;26867;24463;820;30203.0;89.3;89.0;81.0;2.7
25;74;2022-05-16;27297;27152;25088;1267;28593.0;95.5;95.0;87.7;4.4
25;79;2022-05-16;17616;17518;16221;1848;17681.0;99.0;99.0;91.7;10.5
25;80;2022-05-16;29662;29307;25778;5523;33060.0;89.7;88.6;78.0;16.7
26;04;2022-05-16;6;2;0;0;27732.0;0.0;0.0;0.0;0.0
26;11;2022-05-16;1054;883;31;0;13808.0;7.6;6.4;0.2;0.0
26;17;2022-05-16;30042;29336;5369;12;39847.0;75.4;73.6;13.5;0.0
26;24;2022-05-16;35468;35052;23443;94;34548.0;99.0;99.0;67.9;0.3
26;29;2022-05-16;21247;20967;13532;91;24822.0;85.6;84.5;54.5;0.4
26;39;2022-05-16;49483;48895;32471;174;62462.0;79.2;78.3;52.0;0.3
26;49;2022-05-16;55546;55107;41189;257;65055.0;85.4;84.7;63.3;0.4
26;59;2022-05-16;63444;63053;52318;847;69283.0;91.6;91.0;75.5;1.2
26;09;2022-05-16;797;646;12;0;32309.0;2.5;2.0;0.0;0.0
26;64;2022-05-16;29892;29766;26015;782;33560.0;89.1;88.7;77.5;2.3
26;69;2022-05-16;29118;28940;26089;1035;32308.0;90.1;89.6;80.8;3.2
26;74;2022-05-16;28814;28632;26162;1531;29997.0;96.1;95.4;87.2;5.1
26;79;2022-05-16;19993;19820;18058;2345;19941.0;99.0;99.0;90.6;11.8
26;80;2022-05-16;30666;30171;26084;6281;34888.0;87.9;86.5;74.8;18.0
27;04;2022-05-16;9;1;0;0;33179.0;0.0;0.0;0.0;0.0
27;11;2022-05-16;2017;1648;32;0;16746.0;12.0;9.8;0.2;0.0
27;17;2022-05-16;44302;43413;9440;21;48374.0;91.6;89.7;19.5;0.0
27;24;2022-05-16;45623;45047;32884;136;40670.0;99.0;99.0;80.9;0.3
27;29;2022-05-16;26471;26139;18501;83;28567.0;92.7;91.5;64.8;0.3
27;39;2022-05-16;64274;63571;46817;202;73301.0;87.7;86.7;63.9;0.3
27;49;2022-05-16;71644;71158;57860;304;80019.0;89.5;88.9;72.3;0.4
27;59;2022-05-16;75718;75383;66602;1505;80762.0;93.8;93.3;82.5;1.9
27;09;2022-05-16;1610;1310;4;0;39766.0;4.0;3.3;0.0;0.0
27;64;2022-05-16;35840;35704;32645;1249;38454.0;93.2;92.8;84.9;3.2
27;69;2022-05-16;33745;33599;31125;1394;36662.0;92.0;91.6;84.9;3.8
27;74;2022-05-16;31904;31748;29712;1838;31470.0;99.0;99.0;94.4;5.8
27;79;2022-05-16;18594;18458;17089;2218;18731.0;99.0;98.5;91.2;11.8
27;80;2022-05-16;29122;28685;25317;5951;33986.0;85.7;84.4;74.5;17.5
28;04;2022-05-16;5;1;1;0;24097.0;0.0;0.0;0.0;0.0
28;11;2022-05-16;1235;980;19;0;11613.0;10.6;8.4;0.2;0.0
28;17;2022-05-16;30359;29754;7537;8;33676.0;90.2;88.4;22.4;0.0
28;24;2022-05-16;32112;31709;22900;101;27514.0;99.0;99.0;83.2;0.4
28;29;2022-05-16;18681;18428;12954;75;20894.0;89.4;88.2;62.0;0.4
28;39;2022-05-16;44554;44041;32304;179;51269.0;86.9;85.9;63.0;0.3
28;49;2022-05-16;51153;50787;41254;258;55770.0;91.7;91.1;74.0;0.5
28;59;2022-05-16;54232;53991;47671;1019;57755.0;93.9;93.5;82.5;1.8
28;09;2022-05-16;998;791;0;0;27820.0;3.6;2.8;0.0;0.0
28;64;2022-05-16;25086;24986;22951;883;27002.0;92.9;92.5;85.0;3.3
28;69;2022-05-16;23976;23894;22285;964;26418.0;90.8;90.4;84.4;3.6
28;74;2022-05-16;23520;23396;21970;1281;23002.0;99.0;99.0;95.5;5.6
28;79;2022-05-16;13882;13786;12891;2095;13878.0;99.0;99.0;92.9;15.1
28;80;2022-05-16;24168;23770;21254;6529;28717.0;84.2;82.8;74.0;22.7
29;04;2022-05-16;19;7;2;0;41580.0;0.0;0.0;0.0;0.0
29;11;2022-05-16;3508;2825;32;0;21519.0;16.3;13.1;0.1;0.0
29;17;2022-05-16;63877;62693;13544;5;65991.0;96.8;95.0;20.5;0.0
29;24;2022-05-16;73350;72656;55644;132;70022.0;99.0;99.0;79.5;0.2
29;29;2022-05-16;42304;41849;31556;80;42569.0;99.0;98.3;74.1;0.2
29;39;2022-05-16;93083;92196;72542;155;99828.0;93.2;92.4;72.7;0.2
29;49;2022-05-16;106664;106027;90236;257;113799.0;93.7;93.2;79.3;0.2
29;59;2022-05-16;118378;117898;106660;3313;123509.0;95.8;95.5;86.4;2.7
29;09;2022-05-16;3029;2404;3;0;49680.0;6.1;4.8;0.0;0.0
29;64;2022-05-16;60967;60767;56668;2603;63508.0;96.0;95.7;89.2;4.1
29;69;2022-05-16;58730;58548;55138;2585;60999.0;96.3;96.0;90.4;4.2
29;74;2022-05-16;57590;57343;54118;3253;54208.0;99.0;99.0;99.0;6.0
29;79;2022-05-16;33496;33284;31304;4919;32298.0;99.0;99.0;96.9;15.2
29;80;2022-05-16;62556;61710;54953;17548;67044.0;93.3;92.0;82.0;26.2
2A;04;2022-05-16;5;4;1;0;7413.0;0.1;0.1;0.0;0.0
2A;11;2022-05-16;132;109;8;1;3518.0;3.8;3.1;0.2;0.0
2A;17;2022-05-16;6203;5967;1082;12;9322.0;66.5;64.0;11.6;0.1
2A;24;2022-05-16;8429;8221;5033;25;9206.0;91.6;89.3;54.7;0.3
2A;29;2022-05-16;6067;5909;3611;23;7844.0;77.3;75.3;46.0;0.3
2A;39;2022-05-16;14824;14561;9276;58;20657.0;71.8;70.5;44.9;0.3
2A;49;2022-05-16;17197;16983;12640;83;22044.0;78.0;77.0;57.3;0.4
2A;59;2022-05-16;20075;19917;16434;185;23268.0;86.3;85.6;70.6;0.8
2A;09;2022-05-16;71;51;0;0;8580.0;0.8;0.6;0.0;0.0
2A;64;2022-05-16;9268;9200;7993;202;10671.0;86.9;86.2;74.9;1.9
2A;69;2022-05-16;8886;8815;7884;346;10602.0;83.8;83.1;74.4;3.3
2A;74;2022-05-16;8021;7958;7175;419;9731.0;82.4;81.8;73.7;4.3
2A;79;2022-05-16;5735;5696;5148;579;7933.0;72.3;71.8;64.9;7.3
2A;80;2022-05-16;8736;8584;7363;1270;11632.0;75.1;73.8;63.3;10.9
2B;04;2022-05-16;3;0;0;0;8250.0;0.0;0.0;0.0;0.0
2B;11;2022-05-16;97;81;5;0;4048.0;2.4;2.0;0.1;0.0
2B;17;2022-05-16;6213;5995;1054;6;11185.0;55.5;53.6;9.4;0.1
2B;24;2022-05-16;8964;8740;5228;32;13486.0;66.5;64.8;38.8;0.2
2B;29;2022-05-16;6241;6092;3578;26;9563.0;65.3;63.7;37.4;0.3
2B;39;2022-05-16;15527;15190;9720;64;22967.0;67.6;66.1;42.3;0.3
2B;49;2022-05-16;17900;17683;12928;97;23161.0;77.3;76.3;55.8;0.4
2B;59;2022-05-16;20984;20785;17074;231;24702.0;84.9;84.1;69.1;0.9
2B;09;2022-05-16;72;55;0;0;9501.0;0.8;0.6;0.0;0.0
2B;64;2022-05-16;10196;10105;8782;265;11790.0;86.5;85.7;74.5;2.2
2B;69;2022-05-16;9835;9774;8769;327;12032.0;81.7;81.2;72.9;2.7
2B;74;2022-05-16;9372;9300;8506;476;10849.0;86.4;85.7;78.4;4.4
2B;79;2022-05-16;6594;6552;5988;683;8172.0;80.7;80.2;73.3;8.4
2B;80;2022-05-16;10146;9971;8664;1592;12552.0;80.8;79.4;69.0;12.7
30;04;2022-05-16;15;5;1;0;37678.0;0.0;0.0;0.0;0.0
30;11;2022-05-16;1133;961;49;0;18277.0;6.2;5.3;0.3;0.0
30;17;2022-05-16;41320;40167;7395;14;54361.0;76.0;73.9;13.6;0.0
30;24;2022-05-16;50842;49907;32618;142;52820.0;96.3;94.5;61.8;0.3
30;29;2022-05-16;29052;28486;18169;118;34641.0;83.9;82.2;52.4;0.3
30;39;2022-05-16;69187;68042;45454;264;84369.0;82.0;80.6;53.9;0.3
30;49;2022-05-16;81452;80589;60951;401;91908.0;88.6;87.7;66.3;0.4
30;59;2022-05-16;94770;94066;78606;1417;103521.0;91.5;90.9;75.9;1.4
30;09;2022-05-16;720;587;2;0;42949.0;1.7;1.4;0.0;0.0
30;64;2022-05-16;46683;46430;40719;1358;50969.0;91.6;91.1;79.9;2.7
30;69;2022-05-16;45506;45271;40762;1761;50457.0;90.2;89.7;80.8;3.5
30;74;2022-05-16;44882;44618;40800;2605;45688.0;98.2;97.7;89.3;5.7
30;79;2022-05-16;30063;29821;27283;3670;30153.0;99.0;98.9;90.5;12.2
30;80;2022-05-16;44722;43916;38392;9134;50677.0;88.2;86.7;75.8;18.0
31;04;2022-05-16;17;6;1;0;78558.0;0.0;0.0;0.0;0.0
31;11;2022-05-16;2335;1864;43;0;33314.0;7.0;5.6;0.1;0.0
31;17;2022-05-16;81034;79121;13157;31;99355.0;81.6;79.6;13.2;0.0
31;24;2022-05-16;114263;112736;78913;401;147618.0;77.4;76.4;53.5;0.3
31;29;2022-05-16;86881;85740;58572;341;96416.0;90.1;88.9;60.7;0.4
31;39;2022-05-16;170009;168037;117368;534;194920.0;87.2;86.2;60.2;0.3
31;49;2022-05-16;169239;167922;130215;611;184340.0;91.8;91.1;70.6;0.3
31;59;2022-05-16;164604;163678;140496;2677;174175.0;94.5;94.0;80.7;1.5
31;09;2022-05-16;2019;1576;15;0;84158.0;2.4;1.9;0.0;0.0
31;64;2022-05-16;69382;69053;61749;2092;72167.0;96.1;95.7;85.6;2.9
31;69;2022-05-16;60967;60701;55443;2259;65865.0;92.6;92.2;84.2;3.4
31;74;2022-05-16;58785;58520;54041;2988;59889.0;98.2;97.7;90.2;5.0
31;79;2022-05-16;39646;39432;36267;5009;39232.0;99.0;99.0;92.4;12.8
31;80;2022-05-16;65304;64312;56320;13702;70928.0;92.1;90.7;79.4;19.3
32;04;2022-05-16;7;2;0;0;7650.0;0.1;0.0;0.0;0.0
32;11;2022-05-16;415;322;7;1;4295.0;9.7;7.5;0.2;0.0
32;17;2022-05-16;11260;10975;2063;4;12530.0;89.9;87.6;16.5;0.0
32;24;2022-05-16;12190;12021;8608;39;10079.0;99.0;99.0;85.4;0.4
32;29;2022-05-16;6629;6532;4576;24;7305.0;90.7;89.4;62.6;0.3
32;39;2022-05-16;16019;15806;11413;44;18813.0;85.1;84.0;60.7;0.2
32;49;2022-05-16;20021;19869;16053;76;23258.0;86.1;85.4;69.0;0.3
32;59;2022-05-16;25264;25115;21762;402;27973.0;90.3;89.8;77.8;1.4
32;09;2022-05-16;312;232;0;0;9623.0;3.2;2.4;0.0;0.0
32;64;2022-05-16;13050;12999;11725;289;14418.0;90.5;90.2;81.3;2.0
32;69;2022-05-16;13083;13033;11928;448;14445.0;90.6;90.2;82.6;3.1
32;74;2022-05-16;12920;12843;11888;520;13008.0;99.0;98.7;91.4;4.0
32;79;2022-05-16;8542;8459;7751;834;8613.0;99.0;98.2;90.0;9.7
32;80;2022-05-16;15642;15372;13268;2292;18030.0;86.8;85.3;73.6;12.7
33;04;2022-05-16;30;9;1;0;83937.0;0.0;0.0;0.0;0.0
33;11;2022-05-16;4582;3485;57;0;39240.0;11.7;8.9;0.1;0.0
33;17;2022-05-16;104208;101811;20303;40;117160.0;88.9;86.9;17.3;0.0
33;24;2022-05-16;129541;127791;90483;439;152227.0;85.1;83.9;59.4;0.3
33;29;2022-05-16;91062;89875;63244;319;96491.0;94.4;93.1;65.5;0.3
33;39;2022-05-16;193351;191138;138882;552;211536.0;91.4;90.4;65.7;0.3
33;49;2022-05-16;207267;205716;163788;894;220133.0;94.2;93.5;74.4;0.4
33;59;2022-05-16;201601;200470;174041;4136;205186.0;98.3;97.7;84.8;2.0
33;09;2022-05-16;3727;2735;24;1;94854.0;3.9;2.9;0.0;0.0
33;64;2022-05-16;89441;89053;80502;3136;94195.0;95.0;94.5;85.5;3.3
33;69;2022-05-16;85806;85449;78524;3904;91164.0;94.1;93.7;86.1;4.3
33;74;2022-05-16;84801;84423;78065;5040;82221.0;99.0;99.0;94.9;6.1
33;79;2022-05-16;52617;52280;48281;7406;51472.0;99.0;99.0;93.8;14.4
33;80;2022-05-16;87576;86308;76128;20202;93624.0;93.5;92.2;81.3;21.6
34;04;2022-05-16;30;12;3;1;60240.0;0.0;0.0;0.0;0.0
34;11;2022-05-16;1677;1393;40;1;27418.0;6.1;5.1;0.1;0.0
34;17;2022-05-16;61537;59896;10209;30;81939.0;75.1;73.1;12.5;0.0
34;24;2022-05-16;88051;86433;57337;291;109686.0;80.3;78.8;52.3;0.3
34;29;2022-05-16;59887;58833;38051;210;65836.0;91.0;89.4;57.8;0.3
34;39;2022-05-16;122605;120870;81208;467;142491.0;86.0;84.8;57.0;0.3
34;49;2022-05-16;132926;131664;99465;628;145553.0;91.3;90.5;68.3;0.4
34;59;2022-05-16;141541;140526;117462;2180;147241.0;96.1;95.4;79.8;1.5
34;09;2022-05-16;1219;970;4;0;66947.0;1.8;1.4;0.0;0.0
34;64;2022-05-16;65904;65554;57635;1974;69781.0;94.4;93.9;82.6;2.8
34;69;2022-05-16;65580;65238;58809;2659;71456.0;91.8;91.3;82.3;3.7
34;74;2022-05-16;67377;67021;61394;4040;67486.0;99.0;99.0;91.0;6.0
34;79;2022-05-16;45580;45274;41441;6093;44508.0;99.0;99.0;93.1;13.7
34;80;2022-05-16;67724;66658;57741;14219;75563.0;89.6;88.2;76.4;18.8
35;04;2022-05-16;17;3;0;0;59204.0;0.0;0.0;0.0;0.0
35;11;2022-05-16;3197;2575;28;0;28654.0;11.2;9.0;0.1;0.0
35;17;2022-05-16;81051;79465;14996;19;85764.0;94.5;92.7;17.5;0.0
35;24;2022-05-16;93932;93066;68694;262;104190.0;90.2;89.3;65.9;0.3
35;29;2022-05-16;62514;61950;44891;164;61845.0;99.0;99.0;72.6;0.3
35;39;2022-05-16;127193;126096;95471;296;136675.0;93.1;92.3;69.9;0.2
35;49;2022-05-16;134682;133948;109925;401;143253.0;94.0;93.5;76.7;0.3
35;59;2022-05-16;130894;130362;115409;2939;135357.0;96.7;96.3;85.3;2.2
35;09;2022-05-16;2462;1967;7;0;68790.0;3.6;2.9;0.0;0.0
35;64;2022-05-16;57276;57094;52364;1929;59016.0;97.1;96.7;88.7;3.3
35;69;2022-05-16;52710;52508;48801;2000;55998.0;94.1;93.8;87.1;3.6
35;74;2022-05-16;52005;51725;48528;2411;50609.0;99.0;99.0;95.9;4.8
35;79;2022-05-16;31178;30981;29010;3662;30280.0;99.0;99.0;95.8;12.1
35;80;2022-05-16;58419;57445;50828;11665;62438.0;93.6;92.0;81.4;18.7
36;04;2022-05-16;2;0;0;0;8766.0;0.0;0.0;0.0;0.0
36;11;2022-05-16;626;519;13;0;4647.0;13.5;11.2;0.3;0.0
36;17;2022-05-16;12910;12660;3180;3;14285.0;90.4;88.6;22.3;0.0
36;24;2022-05-16;14625;14437;10875;37;13347.0;99.0;99.0;81.5;0.3
36;29;2022-05-16;8246;8129;5954;18;8959.0;92.0;90.7;66.5;0.2
36;39;2022-05-16;18132;17928;13880;48;20646.0;87.8;86.8;67.2;0.2
36;49;2022-05-16;22221;22089;18413;86;25665.0;86.6;86.1;71.7;0.3
36;59;2022-05-16;28255;28132;24991;547;30627.0;92.3;91.9;81.6;1.8
36;09;2022-05-16;471;374;0;0;10807.0;4.4;3.5;0.0;0.0
36;64;2022-05-16;14758;14708;13640;461;16697.0;88.4;88.1;81.7;2.8
36;69;2022-05-16;15100;15023;14010;485;16845.0;89.6;89.2;83.2;2.9
36;74;2022-05-16;14917;14852;13955;632;15444.0;96.6;96.2;90.4;4.1
36;79;2022-05-16;9743;9683;9035;1068;9912.0;98.3;97.7;91.2;10.8
36;80;2022-05-16;18012;17763;15700;3281;20492.0;87.9;86.7;76.6;16.0
37;04;2022-05-16;9;5;1;0;30767.0;0.0;0.0;0.0;0.0
37;11;2022-05-16;1703;1370;25;0;14523.0;11.7;9.4;0.2;0.0
37;17;2022-05-16;39865;39141;8318;12;44602.0;89.4;87.8;18.6;0.0
37;24;2022-05-16;49729;49234;36498;114;51128.0;97.3;96.3;71.4;0.2
37;29;2022-05-16;30807;30487;22331;98;30771.0;99.0;99.0;72.6;0.3
37;39;2022-05-16;65852;65259;49379;164;71384.0;92.3;91.4;69.2;0.2
37;49;2022-05-16;70326;69926;57781;261;75823.0;92.8;92.2;76.2;0.3
37;59;2022-05-16;75057;74736;66046;1802;77908.0;96.3;95.9;84.8;2.3
37;09;2022-05-16;1374;1079;3;0;35521.0;3.9;3.0;0.0;0.0
37;64;2022-05-16;35431;35325;32335;1336;38120.0;92.9;92.7;84.8;3.5
37;69;2022-05-16;34873;34741;32349;1592;37052.0;94.1;93.8;87.3;4.3
37;74;2022-05-16;33872;33758;31754;2014;33451.0;99.0;99.0;94.9;6.0
37;79;2022-05-16;22048;21939;20531;3351;21199.0;99.0;99.0;96.8;15.8
37;80;2022-05-16;39242;38698;34558;9923;43131.0;91.0;89.7;80.1;23.0
38;04;2022-05-16;24;8;2;0;70823.0;0.0;0.0;0.0;0.0
38;11;2022-05-16;3204;2676;100;0;33580.0;9.5;8.0;0.3;0.0
38;17;2022-05-16;83982;82027;15168;39;99889.0;84.1;82.1;15.2;0.0
38;24;2022-05-16;101219;100192;68518;345;108965.0;92.9;91.9;62.9;0.3
38;29;2022-05-16;63871;63221;42424;253;67727.0;94.3;93.3;62.6;0.4
38;39;2022-05-16;139728;138446;95468;463;156507.0;89.3;88.5;61.0;0.3
38;49;2022-05-16;152570;151558;116788;662;166838.0;91.4;90.8;70.0;0.4
38;59;2022-05-16;158245;157458;133758;2319;165540.0;95.6;95.1;80.8;1.4
38;09;2022-05-16;2366;1852;40;0;81216.0;2.9;2.3;0.0;0.0
38;64;2022-05-16;69617;69328;61712;1872;73262.0;95.0;94.6;84.2;2.6
38;69;2022-05-16;63380;63144;57565;2310;68087.0;93.1;92.7;84.5;3.4
38;74;2022-05-16;60819;60535;55768;3472;60493.0;99.0;99.0;92.2;5.7
38;79;2022-05-16;41774;41526;38286;5788;41745.0;99.0;99.0;91.7;13.9
38;80;2022-05-16;64670;63757;56087;15052;70307.0;92.0;90.7;79.8;21.4
39;04;2022-05-16;4;1;0;0;12428.0;0.0;0.0;0.0;0.0
39;11;2022-05-16;521;422;6;0;6231.0;8.4;6.8;0.1;0.0
39;17;2022-05-16;15553;15257;2737;3;19130.0;81.3;79.8;14.3;0.0
39;24;2022-05-16;17522;17298;11837;45;16259.0;99.0;99.0;72.8;0.3
39;29;2022-05-16;9995;9858;6427;35;11639.0;85.9;84.7;55.2;0.3
39;39;2022-05-16;22930;22577;15411;66;28552.0;80.3;79.1;54.0;0.2
39;49;2022-05-16;26962;26734;20703;100;32094.0;84.0;83.3;64.5;0.3
39;59;2022-05-16;32407;32249;27443;415;36427.0;89.0;88.5;75.3;1.1
39;09;2022-05-16;370;280;1;0;14464.0;2.6;1.9;0.0;0.0
39;64;2022-05-16;15740;15678;14081;398;17732.0;88.8;88.4;79.4;2.2
39;69;2022-05-16;15464;15394;14060;458;17001.0;91.0;90.5;82.7;2.7
39;74;2022-05-16;15221;15143;14155;674;15842.0;96.1;95.6;89.4;4.3
39;79;2022-05-16;10227;10180;9485;1093;10318.0;99.0;98.7;91.9;10.6
39;80;2022-05-16;17068;16814;14776;3001;19732.0;86.5;85.2;74.9;15.2
40;04;2022-05-16;6;1;0;0;18009.0;0.0;0.0;0.0;0.0
40;11;2022-05-16;785;590;14;0;9505.0;8.3;6.2;0.1;0.0
40;17;2022-05-16;26600;26039;5020;9;27786.0;95.7;93.7;18.1;0.0
40;24;2022-05-16;28600;28264;20192;73;23141.0;99.0;99.0;87.3;0.3
40;29;2022-05-16;16827;16616;11563;48;17313.0;97.2;96.0;66.8;0.3
40;39;2022-05-16;40389;39905;28655;99;45849.0;88.1;87.0;62.5;0.2
40;49;2022-05-16;49617;49244;39160;172;54129.0;91.7;91.0;72.3;0.3
40;59;2022-05-16;55844;55556;48457;820;58062.0;96.2;95.7;83.5;1.4
40;09;2022-05-16;532;392;1;0;22036.0;2.4;1.8;0.0;0.0
40;64;2022-05-16;28470;28353;25822;708;29228.0;97.4;97.0;88.3;2.4
40;69;2022-05-16;29104;28995;26845;916;30256.0;96.2;95.8;88.7;3.0
40;74;2022-05-16;28722;28571;26547;1261;27412.0;99.0;99.0;96.8;4.6
40;79;2022-05-16;17962;17857;16477;1956;17201.0;99.0;99.0;95.8;11.4
40;80;2022-05-16;29861;29459;25984;5578;32052.0;93.2;91.9;81.1;17.4
41;04;2022-05-16;7;2;0;0;15114.0;0.0;0.0;0.0;0.0
41;11;2022-05-16;742;599;9;0;7960.0;9.3;7.5;0.1;0.0
41;17;2022-05-16;21794;21334;4843;6;24327.0;89.6;87.7;19.9;0.0
41;24;2022-05-16;23403;23128;17087;53;20436.0;99.0;99.0;83.6;0.3
41;29;2022-05-16;13619;13415;9798;36;14376.0;94.7;93.3;68.2;0.3
41;39;2022-05-16;30749;30394;22776;81;34921.0;88.1;87.0;65.2;0.2
41;49;2022-05-16;36896;36655;30477;144;40911.0;90.2;89.6;74.5;0.4
41;59;2022-05-16;42510;42323;37726;910;45162.0;94.1;93.7;83.5;2.0
41;09;2022-05-16;524;420;2;0;18722.0;2.8;2.2;0.0;0.0
41;64;2022-05-16;21344;21272;19605;764;22728.0;93.9;93.6;86.3;3.4
41;69;2022-05-16;21037;20971;19627;792;22685.0;92.7;92.4;86.5;3.5
41;74;2022-05-16;21070;20966;19806;1121;20510.0;99.0;99.0;96.6;5.5
41;79;2022-05-16;12969;12887;12154;1715;12424.0;99.0;99.0;97.8;13.8
41;80;2022-05-16;24795;24420;21818;5711;27559.0;90.0;88.6;79.2;20.7
42;04;2022-05-16;14;8;0;0;41994.0;0.0;0.0;0.0;0.0
42;11;2022-05-16;1211;973;34;1;19354.0;6.3;5.0;0.2;0.0
42;17;2022-05-16;46728;45639;8418;26;57810.0;80.8;78.9;14.6;0.0
42;24;2022-05-16;55969;55363;36987;189;61452.0;91.1;90.1;60.2;0.3
42;29;2022-05-16;33407;33053;21252;115;38460.0;86.9;85.9;55.3;0.3
42;39;2022-05-16;73651;72900;48830;282;87478.0;84.2;83.3;55.8;0.3
42;49;2022-05-16;82872;82336;62557;395;93717.0;88.4;87.9;66.8;0.4
42;59;2022-05-16;90507;90096;75855;1132;96985.0;93.3;92.9;78.2;1.2
42;09;2022-05-16;800;617;13;0;47476.0;1.7;1.3;0.0;0.0
42;64;2022-05-16;42595;42431;37701;1046;45737.0;93.1;92.8;82.4;2.3
42;69;2022-05-16;42146;41989;38383;1232;46317.0;91.0;90.7;82.9;2.7
42;74;2022-05-16;43335;43123;39715;1796;44186.0;98.1;97.6;89.9;4.1
42;79;2022-05-16;28276;28093;25772;2908;28220.0;99.0;99.0;91.3;10.3
